postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"5413, SA",0,0,0,6,0,0,0,0,5,18
"5414, SA",0,0,0,0,0,0,0,0,0,0
"5415, SA",0,0,0,0,0,0,0,0,0,0
"5416, SA",0,0,0,0,0,0,0,0,0,3
"5417, SA",12,5,0,29,0,0,0,5,12,57
"5418, SA",0,0,0,0,0,0,0,0,0,0
"5419, SA",0,0,0,0,0,0,0,0,0,0
"5420, SA",0,0,0,0,0,0,0,0,0,0
"5421, SA",0,0,0,0,0,0,0,0,0,0
"5422, SA",4,5,0,10,0,0,0,0,6,25
"5431, SA",0,0,0,3,0,0,0,3,0,10
"5432, SA",0,0,0,0,0,0,0,0,0,0
"5433, SA",0,0,0,13,0,0,0,0,4,27
"5434, SA",0,0,0,8,0,0,0,0,0,7
"5440, SA",0,0,0,0,0,0,0,0,0,0
"5451, SA",0,0,0,0,0,0,0,0,0,3
"5452, SA",0,4,0,0,0,0,0,0,0,4
"5453, SA",24,10,0,52,0,3,0,6,21,117
"5454, SA",0,0,0,0,0,0,0,0,0,0
"5455, SA",0,0,0,0,0,0,0,0,0,0
"5460, SA",0,0,0,0,0,0,0,0,0,0
"5461, SA",6,9,0,5,0,0,0,0,5,26
"5462, SA",0,0,0,0,0,0,0,0,0,0
"5464, SA",0,0,0,0,0,0,0,0,0,0
"5470, SA",0,0,0,0,0,0,0,0,0,0
"5471, SA",0,0,0,0,0,0,0,0,0,0
"5472, SA",0,0,0,0,0,0,0,0,0,0
"5473, SA",0,0,0,4,0,3,0,0,3,12
"5480, SA",0,0,0,0,0,0,0,0,0,0
"5481, SA",0,0,0,0,0,0,0,0,4,4
"5482, SA",6,0,0,10,0,0,0,0,4,15
"5483, SA",0,0,0,0,0,0,0,0,10,10
"5485, SA",0,0,0,0,0,0,0,0,6,7
"5490, SA",0,0,0,0,0,0,0,0,0,0
"5491, SA",0,0,0,17,0,0,0,4,7,25
"5493, SA",0,3,0,0,0,0,0,0,3,9
"5495, SA",0,0,0,0,0,0,0,0,0,0
"5501, SA",0,0,0,7,0,0,0,0,0,9
"5502, SA",0,3,0,3,0,0,0,0,0,9
"5510, SA",0,0,0,0,0,0,0,0,0,0
"5520, SA",0,0,0,4,0,0,0,0,0,4
"5521, SA",0,0,0,0,0,0,0,0,0,0
"5522, SA",14,0,0,7,0,11,0,0,12,49
"5523, SA",7,0,0,6,0,3,0,0,4,18
"5540, SA",95,65,0,580,0,12,3,109,169,1030
"5550, SA",3,4,0,12,0,0,0,0,7,21
"5552, SA",0,0,0,0,0,0,0,0,0,0
"5554, SA",33,3,0,61,0,13,3,11,12,135
"5555, SA",0,0,0,0,0,0,0,0,0,0
"5556, SA",8,11,0,74,0,0,0,10,25,123
"5558, SA",16,6,0,37,0,7,0,8,16,99
"5560, SA",0,0,0,0,0,0,0,0,0,0
"5570, SA",0,0,0,0,0,0,0,0,0,3
"5571, SA",4,0,0,0,0,0,0,0,0,4
"5572, SA",0,0,0,0,0,0,0,0,0,0
"5573, SA",3,0,0,3,0,0,0,0,3,15
"5575, SA",0,0,0,14,0,0,0,0,3,17
"5576, SA",0,0,0,9,0,0,0,0,3,12
"5577, SA",0,0,0,0,0,0,0,0,0,0
"5580, SA",0,0,0,0,0,0,0,0,0,4
"5581, SA",3,5,0,3,0,0,0,0,35,50
"5582, SA",4,0,0,4,0,0,0,0,21,24
"5583, SA",4,4,0,6,0,0,0,0,25,38
"5600, SA",41,58,0,264,0,3,0,29,81,480
"5601, SA",0,0,0,0,0,0,0,0,0,0
"5602, SA",10,0,0,12,0,3,0,3,11,43
"5603, SA",0,0,0,0,0,0,0,0,0,0
"5604, SA",0,0,0,0,0,0,0,0,0,0
"5605, SA",22,0,0,27,3,0,0,3,16,75
"5606, SA",78,88,0,409,8,0,4,81,143,806
"5607, SA",0,0,0,5,0,0,0,0,11,16
"5608, SA",407,781,0,1716,16,5,0,333,672,3932
"5609, SA",0,0,0,7,0,0,0,4,10,23
"5630, SA",0,0,0,0,0,0,0,0,0,0
"5631, SA",0,0,0,16,0,0,0,0,7,18
"5632, SA",0,0,0,0,0,0,0,0,0,0
"5633, SA",0,0,0,0,0,0,0,0,0,0
"5640, SA",0,0,0,0,0,0,0,0,0,0
"5641, SA",3,0,0,0,0,3,0,0,3,12
"5642, SA",0,0,0,0,0,0,0,0,0,0
"5650, SA",0,0,0,0,0,0,0,0,0,0
"5651, SA",0,0,0,0,0,0,0,0,0,0
"5652, SA",0,0,0,7,0,0,0,0,3,14
"5653, SA",0,0,0,0,0,0,0,0,0,0
"5654, SA",0,0,0,0,0,0,0,0,0,0
"5655, SA",0,0,0,0,0,0,0,0,0,0
"5660, SA",0,0,0,0,0,0,0,0,0,0
"5661, SA",0,0,0,0,0,0,0,0,0,0
"5670, SA",0,0,0,0,0,0,0,0,0,0
"5671, SA",0,0,0,0,0,0,0,0,0,0
"5680, SA",3,0,0,11,0,0,0,6,10,30
"5690, SA",0,0,0,17,5,0,0,4,10,33
"5700, SA",69,52,0,454,4,0,0,110,190,880
"5701, SA",0,0,0,0,0,0,0,0,0,0
"5710, SA",0,0,0,3,0,0,0,0,0,0
"5713, SA",0,0,0,0,0,0,0,0,0,0
"5715, SA",0,0,0,0,0,0,0,0,0,0
"5717, SA",0,0,0,0,0,0,0,0,0,0
"5719, SA",0,0,0,0,0,0,0,0,0,0
"5720, SA",0,0,0,4,0,0,0,4,4,9
"5722, SA",0,0,0,0,0,0,0,0,0,0
"5723, SA",0,0,0,3,0,0,0,0,0,8
"5724, SA",0,0,0,0,6,0,0,0,0,6
"5725, SA",3,4,0,128,3,0,0,7,121,268
"5730, SA",0,0,0,0,0,0,0,0,0,0
"5731, SA",0,0,0,0,0,0,0,0,0,0
"5732, SA",0,0,0,0,0,0,0,0,0,0
"5733, SA",0,0,0,0,0,0,0,0,0,0
"5734, SA",0,0,0,3,0,0,0,0,0,3
"5950, SA",0,0,0,0,0,0,0,0,0,0
"5960, SA",0,0,0,0,0,0,0,0,0,0
"6000, WA",51,68,0,146,4,4,4,43,49,367
"6003, WA",10,12,0,51,0,0,0,10,6,91
"6004, WA",5,0,0,6,0,0,0,0,10,20
"6005, WA",20,35,0,57,0,0,0,12,11,146
"6006, WA",51,71,0,135,3,5,3,26,74,364
"6007, WA",39,43,0,73,0,0,0,15,21,194
"6008, WA",69,65,0,126,5,0,0,14,41,322
"6009, WA",123,50,0,136,7,7,0,15,77,419
"6010, WA",222,123,0,236,13,0,0,54,86,733
"6011, WA",56,33,0,52,4,0,0,19,43,196
"6012, WA",75,41,0,138,5,30,0,32,42,360
"6014, WA",123,122,0,144,8,0,6,31,36,477
"6015, WA",17,5,0,10,3,0,0,9,6,51
"6016, WA",73,94,0,184,5,0,5,32,51,450
"6017, WA",168,297,0,498,11,0,4,101,163,1245
"6018, WA",625,833,12,1292,22,75,10,230,396,3493
"6019, WA",525,749,6,1128,28,4,7,236,434,3111
"6020, WA",247,190,0,284,12,0,6,64,123,917
"6021, WA",438,699,3,1010,19,21,9,207,302,2711
"6022, WA",48,68,0,47,0,0,6,7,16,191
"6023, WA",88,61,0,57,0,21,3,16,33,281
"6024, WA",104,108,0,87,0,4,0,26,36,372
"6025, WA",260,246,0,243,3,3,3,59,94,919
"6026, WA",329,184,0,136,4,21,0,32,80,782
"6027, WA",192,198,3,301,8,0,4,51,122,876
"6028, WA",83,90,0,133,4,0,0,27,41,373
"6029, WA",13,8,0,7,0,23,4,3,7,74
"6030, WA",272,339,16,539,5,300,26,136,230,1857
"6031, WA",18,132,0,150,0,0,0,23,19,349
"6032, WA",0,0,0,0,0,0,0,0,0,0
"6033, WA",0,0,0,0,0,0,0,0,0,0
"6034, WA",5,102,4,45,0,0,0,11,26,193
"6035, WA",17,30,0,25,0,0,0,6,11,88
"6036, WA",6,61,7,73,0,0,4,27,19,204
"6037, WA",0,0,0,0,0,0,0,0,0,0
"6038, WA",0,36,0,34,0,0,0,12,19,108
"6041, WA",0,0,0,0,0,0,0,0,0,0
"6042, WA",0,0,0,0,0,0,0,0,0,0
"6043, WA",0,0,0,3,0,0,0,0,8,10
"6044, WA",5,3,0,16,0,0,0,3,74,108
"6050, WA",138,78,0,219,4,115,13,64,94,725
"6051, WA",87,182,0,326,0,0,0,73,129,806
"6052, WA",90,103,0,212,8,7,0,46,67,525
"6053, WA",185,187,4,442,8,67,7,75,113,1085
"6054, WA",213,307,9,533,9,15,5,104,159,1359
"6055, WA",53,422,0,215,7,0,0,79,101,887
"6056, WA",308,353,10,1212,13,8,7,225,326,2460
"6057, WA",26,49,0,74,5,3,0,10,18,181
"6058, WA",99,81,4,172,0,103,4,48,59,561
"6059, WA",551,579,0,903,15,48,6,176,283,2576
"6060, WA",910,1228,15,1960,43,8,8,328,628,5146
"6061, WA",691,2162,55,3082,43,18,16,642,728,7430
"6062, WA",407,512,9,712,14,21,5,157,262,2105
"6063, WA",58,115,3,129,3,0,0,27,37,373
"6064, WA",205,371,22,610,4,4,4,111,106,1431
"6065, WA",389,634,5,724,11,154,10,143,212,2278
"6066, WA",52,61,0,173,5,0,0,16,39,349
"6067, WA",0,0,0,0,0,0,0,0,0,0
"6068, WA",0,0,0,0,0,0,0,0,0,0
"6069, WA",345,570,19,386,4,18,5,107,160,1617
"6070, WA",0,6,0,4,0,0,0,5,0,17
"6071, WA",7,0,0,5,0,0,0,0,0,12
"6072, WA",0,0,0,0,0,0,0,0,0,0
"6073, WA",31,4,0,35,0,13,0,9,10,101
"6074, WA",0,0,0,0,0,0,0,0,0,0
"6076, WA",137,32,0,134,9,18,3,32,47,401
"6077, WA",0,0,0,0,0,0,0,0,0,3
"6078, WA",0,0,0,0,0,0,0,0,0,0
"6079, WA",0,0,0,0,0,0,0,0,0,0
"6081, WA",0,0,0,0,0,0,0,0,0,0
"6082, WA",6,3,0,0,0,0,0,0,0,10
"6083, WA",0,0,0,0,0,0,0,0,0,0
"6084, WA",0,0,0,0,0,0,0,0,0,5
"6090, WA",0,0,0,0,0,0,0,0,0,0
"6100, WA",131,167,0,407,10,0,8,65,125,908
"6101, WA",206,334,0,798,20,5,8,176,236,1791
"6102, WA",171,267,6,993,13,24,3,185,224,1892
"6103, WA",78,124,0,341,11,3,5,62,80,710
"6104, WA",86,124,0,399,3,8,0,143,137,909
"6105, WA",173,242,6,430,6,0,0,139,118,1125
"6106, WA",0,0,0,0,0,0,0,0,0,0
"6107, WA",254,489,6,1138,21,47,5,208,369,2531
"6108, WA",159,138,5,237,5,46,4,47,70,711
"6109, WA",143,68,0,140,4,74,11,44,88,573
"6110, WA",227,334,9,637,9,57,5,221,236,1738
"6111, WA",119,166,12,380,0,0,0,58,117,855
"6112, WA",297,736,18,1153,14,97,9,309,388,3016
"6121, WA",0,0,0,0,0,0,0,0,0,0
"6122, WA",0,44,0,33,0,0,0,8,24,108
"6123, WA",0,0,0,0,0,0,0,0,0,0
"6124, WA",0,0,0,3,0,0,0,0,4,3
"6125, WA",0,0,0,0,0,0,0,0,0,0
"6126, WA",0,0,0,0,0,0,0,0,0,0
"6147, WA",112,175,4,277,8,4,3,47,90,706
"6148, WA",264,214,4,406,10,93,7,56,150,1214
"6149, WA",183,118,0,178,3,33,3,27,58,596
"6150, WA",119,37,0,95,0,128,15,98,31,533
"6151, WA",134,81,0,201,8,24,0,25,91,565
"6152, WA",494,478,3,1036,37,30,16,166,339,2594
"6153, WA",281,193,0,436,19,6,4,62,150,1153
"6154, WA",338,179,0,233,13,6,0,79,110,954
"6155, WA",219,388,6,372,18,40,3,56,102,1204
"6156, WA",259,224,0,379,15,5,4,72,127,1077
"6157, WA",481,484,4,761,21,4,3,149,282,2188
"6158, WA",67,49,0,82,0,0,0,17,44,258
"6159, WA",18,33,0,55,0,0,0,6,20,131
"6160, WA",164,156,0,276,0,0,0,46,100,737
"6161, WA",0,0,0,0,0,0,0,81,116,207
"6162, WA",94,101,3,274,6,18,0,47,107,646
"6163, WA",684,618,15,1272,19,21,14,277,462,3389
"6164, WA",222,491,0,625,5,57,8,119,168,1691
"6165, WA",0,0,0,0,0,0,0,0,0,0
"6166, WA",42,51,0,69,0,0,0,12,20,191
"6167, WA",58,130,5,214,0,20,4,62,62,549
"6168, WA",319,131,7,542,9,4,0,127,243,1375
"6169, WA",73,60,0,229,0,0,0,54,178,609
"6170, WA",5,33,0,70,0,0,0,12,24,149
"6171, WA",62,101,0,165,0,55,6,41,71,508
"6172, WA",79,32,0,70,0,74,4,37,33,319
"6173, WA",3,18,0,21,0,0,0,0,5,56
"6174, WA",9,37,8,47,0,0,0,5,38,143
"6175, WA",0,4,0,6,0,0,0,0,5,18
"6176, WA",0,0,0,0,0,0,0,0,0,0
"6180, WA",0,13,0,13,0,0,0,4,4,40
"6181, WA",0,0,0,0,0,0,0,0,0,0
"6182, WA",0,0,0,0,0,0,0,0,0,0
"6207, WA",0,0,0,0,0,0,0,0,4,7
"6208, WA",55,10,0,97,0,24,0,52,28,265
"6209, WA",108,3,0,27,3,0,0,9,0,148
"6210, WA",1055,289,17,1161,19,288,26,323,707,3893
"6211, WA",20,6,0,52,0,0,0,8,20,106
"6213, WA",0,0,0,0,0,0,0,0,0,0
"6214, WA",0,0,0,0,0,0,0,0,0,0
"6215, WA",8,3,0,18,0,0,0,14,3,49
"6218, WA",0,0,0,0,0,0,0,0,0,0
"6220, WA",7,0,0,67,0,13,0,14,7,109
"6221, WA",0,0,0,0,0,0,0,0,0,0
"6223, WA",0,0,0,0,0,0,0,0,0,0
"6224, WA",3,0,0,10,0,0,0,5,0,17
"6225, WA",21,4,0,71,5,0,0,17,28,151
"6226, WA",0,3,0,6,0,0,0,0,0,4
"6227, WA",0,0,0,0,0,0,0,0,0,0
"6228, WA",0,0,0,0,0,0,0,0,0,0
"6229, WA",0,0,0,0,0,0,0,0,0,0
"6230, WA",289,234,5,1271,7,15,10,195,363,2391
"6232, WA",65,40,0,104,0,14,3,31,21,286
"6233, WA",58,21,0,124,0,26,0,32,39,299
"6236, WA",0,0,0,5,0,0,0,0,0,7
"6237, WA",0,0,0,0,0,0,0,0,0,3
"6239, WA",7,4,0,32,0,4,0,9,10,72
"6240, WA",0,0,0,0,0,0,0,0,0,0
"6243, WA",0,0,0,0,0,0,0,0,0,0
"6244, WA",0,0,0,3,0,0,0,0,6,10
"6251, WA",0,0,0,0,0,0,0,0,0,0
"6252, WA",0,0,0,0,0,0,0,0,0,0
"6253, WA",0,0,0,6,0,0,0,0,0,7
"6254, WA",0,0,0,6,0,0,0,0,0,4
"6255, WA",9,0,0,19,0,13,0,3,7,50
"6256, WA",0,0,0,0,0,0,0,0,0,0
"6258, WA",11,13,0,66,0,0,0,17,18,120
"6260, WA",0,0,0,16,0,4,0,4,4,24
"6262, WA",0,0,0,0,0,0,0,0,0,4
"6271, WA",3,5,0,36,0,0,0,3,10,57
"6275, WA",0,0,0,0,0,0,0,0,0,0
"6280, WA",228,88,0,484,5,71,0,127,227,1227
"6281, WA",16,7,0,33,6,0,0,7,73,145
"6282, WA",0,0,0,3,3,0,0,0,0,7
"6284, WA",0,0,0,5,0,0,0,0,21,24
"6285, WA",6,23,0,78,0,0,0,3,36,154
"6286, WA",0,0,0,0,0,0,0,0,0,0
"6288, WA",0,0,0,0,0,0,0,0,0,0
"6290, WA",7,0,0,3,0,0,0,3,18,34
"6302, WA",13,0,0,24,0,9,0,3,25,69
"6304, WA",0,0,0,0,0,0,0,0,0,3
"6306, WA",0,0,0,6,0,0,0,0,0,8
"6308, WA",0,0,0,0,0,0,0,0,0,4
"6309, WA",0,0,0,0,0,0,0,0,0,0
"6311, WA",0,0,0,0,0,0,0,0,4,3
"6312, WA",11,4,0,77,0,0,0,29,33,151
"6313, WA",0,0,0,0,0,0,0,0,0,0
"6315, WA",0,0,0,37,0,0,0,4,11,51
"6316, WA",0,0,0,0,0,0,0,0,0,0
"6317, WA",0,4,0,86,0,0,0,19,23,135
"6318, WA",0,0,0,0,0,0,0,0,0,0
"6320, WA",0,0,0,0,0,0,0,0,0,0
"6321, WA",0,0,0,0,0,0,0,0,0,0
"6322, WA",0,0,0,0,0,0,0,0,0,0
"6323, WA",0,0,0,0,0,0,0,0,0,0
"6324, WA",0,0,0,3,0,0,0,0,4,8
"6326, WA",0,0,0,0,0,0,0,0,0,0
"6327, WA",0,0,0,0,0,0,0,0,0,0
"6328, WA",0,0,0,0,0,0,0,0,5,5
"6330, WA",205,49,0,558,11,41,22,137,259,1285
"6333, WA",13,6,0,46,0,24,0,9,15,102
"6335, WA",0,0,0,10,0,0,0,0,8,20
"6336, WA",0,0,0,0,0,0,0,0,0,0
"6337, WA",0,0,0,9,0,0,0,0,11,18
"6338, WA",0,0,0,8,0,0,0,0,10,13
"6341, WA",0,0,0,0,0,0,0,0,0,0
"6343, WA",0,0,0,0,0,0,0,0,3,7
"6346, WA",0,0,0,3,0,0,0,0,0,4
"6348, WA",0,0,0,15,0,0,0,0,15,25
"6350, WA",0,0,0,0,0,0,0,0,0,5
"6351, WA",0,0,0,0,0,0,0,0,0,0
"6352, WA",0,0,0,0,0,0,0,0,0,0
"6353, WA",0,0,0,11,0,0,0,0,4,17
"6355, WA",0,0,0,0,0,0,0,0,0,0
"6356, WA",0,0,0,0,0,0,0,0,0,0
"6357, WA",0,0,0,0,0,0,0,0,0,0
"6358, WA",0,0,0,0,0,0,0,0,0,0
"6359, WA",0,0,0,0,0,0,0,0,0,4
"6361, WA",0,0,0,0,0,0,0,0,0,0
"6363, WA",0,0,0,0,0,0,0,0,0,0
"6365, WA",0,0,0,15,0,0,0,3,13,30
"6367, WA",0,0,0,0,0,0,0,0,0,0
"6368, WA",0,0,0,0,0,0,0,0,0,0
"6369, WA",0,0,0,0,0,0,0,0,0,6
"6370, WA",0,0,0,4,0,0,0,0,0,7
"6372, WA",0,0,0,0,0,0,0,0,0,0
"6373, WA",0,0,0,0,0,0,0,0,0,0
"6375, WA",3,0,0,10,0,0,0,0,4,18
"6383, WA",0,0,0,0,0,0,0,0,0,0
"6384, WA",0,0,0,0,0,0,0,0,0,0
"6385, WA",0,0,0,0,0,0,0,0,0,0
"6386, WA",0,0,0,0,0,0,0,0,0,0
"6390, WA",0,0,0,7,0,0,0,0,9,23
"6391, WA",0,0,0,11,0,0,0,0,7,16
"6392, WA",0,0,0,3,0,0,0,0,0,5
"6393, WA",0,0,0,0,0,0,0,0,0,0
"6394, WA",0,0,0,0,0,0,0,0,0,0
"6395, WA",0,0,0,6,0,0,0,0,3,18
"6396, WA",0,0,0,0,0,0,0,0,0,0
"6397, WA",0,0,0,0,0,0,0,0,0,0
"6398, WA",0,0,0,4,0,0,0,0,3,7
"6401, WA",3,4,0,44,0,0,0,16,20,83
"6403, WA",0,0,0,0,0,0,0,0,0,0
"6405, WA",0,0,0,0,0,0,0,0,0,0
"6407, WA",0,0,0,0,0,0,0,0,0,0
"6409, WA",0,0,0,0,0,0,0,0,0,0
"6410, WA",0,0,0,19,0,0,0,0,0,25
"6411, WA",0,0,0,0,0,0,0,0,0,0
"6412, WA",0,0,0,0,0,0,0,0,0,0
"6413, WA",0,0,0,0,0,0,0,0,0,0
"6414, WA",0,0,0,0,0,0,0,0,0,0
"6415, WA",0,0,0,42,0,0,0,6,17,67
"6418, WA",0,0,0,20,0,0,0,4,0,26
"6419, WA",0,0,0,0,0,0,0,0,0,0
"6420, WA",0,0,0,0,0,0,0,0,0,0
"6421, WA",0,0,0,0,0,0,0,0,0,0
"6422, WA",0,0,0,0,0,0,0,0,0,0
"6423, WA",0,0,0,0,0,0,0,0,0,0
"6424, WA",0,0,0,0,0,0,0,0,0,0
"6425, WA",0,0,0,0,0,0,0,0,0,0
"6426, WA",0,0,0,10,0,0,0,6,8,23
"6427, WA",0,0,0,0,0,0,0,0,0,0
"6428, WA",0,0,0,0,0,0,0,0,0,0
"6429, WA",0,0,0,6,0,0,0,0,7,8
"6430, WA",63,158,0,813,14,0,4,173,293,1522
"6431, WA",0,0,0,3,0,0,0,0,0,3
"6432, WA",22,54,5,205,3,0,0,59,78,430
"6434, WA",0,0,0,0,0,0,0,0,0,0
"6436, WA",0,0,0,0,0,0,0,3,0,5
"6437, WA",0,0,0,6,12,0,0,3,23,43
"6438, WA",0,0,0,3,0,0,0,8,5,11
"6440, WA",0,0,0,3,0,0,0,0,19,28
"6442, WA",9,12,0,46,0,0,0,18,39,111
"6443, WA",0,0,0,5,0,0,0,0,0,5
"6445, WA",0,0,0,0,0,0,0,0,0,0
"6446, WA",0,0,0,0,0,0,0,0,0,0
"6447, WA",0,0,0,0,0,0,0,0,0,0
"6448, WA",0,0,0,0,0,0,0,0,0,0
"6450, WA",60,15,0,247,7,10,0,76,83,496
"6452, WA",0,0,0,0,0,0,0,0,0,0
"6460, WA",0,0,0,0,0,0,0,0,0,0
"6461, WA",0,0,0,7,0,0,0,0,3,9
"6462, WA",0,0,0,0,0,0,0,0,0,0
"6463, WA",0,0,0,0,0,0,0,0,0,0
"6465, WA",0,0,0,0,0,0,0,0,0,0
"6466, WA",0,0,0,0,0,0,0,0,0,0
"6467, WA",0,0,0,0,0,0,0,0,0,0
"6468, WA",0,0,0,0,0,0,0,0,0,0
"6470, WA",0,0,0,0,0,0,0,0,0,0
"6472, WA",0,0,0,0,0,0,0,0,0,0
"6473, WA",0,0,0,0,0,0,0,0,0,0
"6475, WA",0,0,0,0,0,0,0,0,0,3
"6476, WA",0,0,0,0,0,0,0,0,0,0
"6477, WA",0,0,0,3,6,0,0,0,0,7
"6479, WA",0,0,0,7,0,0,0,0,11,19
"6480, WA",0,0,0,0,0,0,0,0,0,0
"6484, WA",0,0,0,0,0,0,0,0,0,0
"6485, WA",0,0,0,0,0,0,0,0,0,0
"6487, WA",0,0,0,0,0,0,0,0,0,0
"6488, WA",0,0,0,0,4,0,0,0,0,4
"6489, WA",0,0,0,0,0,0,0,0,6,6
"6490, WA",0,0,0,0,0,0,0,0,0,0
"6501, WA",0,0,0,0,0,0,0,0,0,0
"6502, WA",0,0,0,0,0,0,0,0,0,0
"6503, WA",0,0,0,5,0,0,0,0,0,7
"6504, WA",0,0,0,0,0,0,0,0,0,0
"6505, WA",0,0,0,0,0,0,0,0,0,0
"6506, WA",0,0,0,0,0,0,0,0,0,0
"6507, WA",0,0,0,0,0,0,0,0,3,3
"6509, WA",0,0,0,9,0,0,0,0,3,11
"6510, WA",0,0,0,16,0,0,0,7,8,25
"6511, WA",0,0,0,0,0,0,0,0,0,0
"6512, WA",0,0,0,0,0,0,0,0,0,0
"6513, WA",0,0,0,0,0,0,0,0,0,0
"6514, WA",5,0,0,0,0,0,0,0,11,16
"6515, WA",0,0,0,0,0,0,0,0,0,0
"6516, WA",8,0,0,8,0,0,0,10,23,47
"6517, WA",0,0,0,0,0,0,0,0,0,0
"6518, WA",0,0,0,0,0,0,0,0,0,0
"6519, WA",0,0,0,4,0,0,0,0,0,4
"6521, WA",0,0,0,0,0,0,0,0,0,0
"6522, WA",0,0,0,0,0,0,0,0,0,3
"6525, WA",4,0,0,29,5,0,0,4,20,65
"6528, WA",0,0,0,0,0,0,0,0,0,0
"6530, WA",208,92,0,738,18,29,9,180,326,1600
"6532, WA",0,0,0,5,0,0,0,0,3,13
"6535, WA",0,0,0,0,0,0,0,0,0,0
"6536, WA",17,4,0,36,0,0,0,6,47,104
"6537, WA",3,5,0,20,0,0,0,6,7,42
"6556, WA",0,0,0,0,0,0,0,0,0,3
"6558, WA",0,3,0,0,0,0,0,0,0,3
"6560, WA",0,0,0,11,0,0,0,0,4,17
"6562, WA",0,0,0,0,0,0,0,0,0,0
"6564, WA",0,0,0,0,0,0,0,0,0,0
"6566, WA",6,0,0,15,0,0,0,4,4,20
"6567, WA",0,0,0,0,0,0,0,0,0,0
"6568, WA",0,0,0,0,0,0,0,0,0,0
"6569, WA",0,0,0,0,0,0,0,0,0,3
"6571, WA",0,0,0,0,0,0,0,0,0,0
"6572, WA",0,0,0,0,0,0,0,0,0,0
"6574, WA",0,0,0,0,0,0,0,0,0,0
"6575, WA",0,0,0,0,0,0,0,0,0,0
"6603, WA",0,0,0,10,0,0,0,0,0,14
"6605, WA",0,0,0,0,0,0,0,0,0,0
"6606, WA",0,0,0,0,0,0,0,0,0,0
"6608, WA",0,0,0,0,0,0,0,0,0,0
"6609, WA",0,0,0,15,0,0,0,3,4,26
"6612, WA",0,0,0,0,0,0,0,0,0,0
"6613, WA",0,0,0,0,0,0,0,0,0,0
"6614, WA",0,0,0,0,0,0,0,0,0,0
"6616, WA",0,0,0,0,0,0,0,0,0,0
"6620, WA",0,0,0,5,0,0,0,0,0,3
"6623, WA",0,0,0,0,0,0,0,0,0,0
"6625, WA",0,0,0,0,0,0,0,0,0,0
"6627, WA",0,0,0,0,0,0,0,0,0,0
"6628, WA",0,0,0,0,0,0,0,0,0,0
"6630, WA",0,0,0,0,0,0,0,0,5,5
"6631, WA",0,0,0,0,0,0,0,0,0,0
"6632, WA",0,0,0,0,0,0,0,0,0,0
"6635, WA",0,0,0,0,0,0,0,0,0,0
"6638, WA",0,0,0,0,0,0,0,0,10,13
"6639, WA",0,0,0,0,0,0,0,0,0,0
"6640, WA",0,0,0,0,0,0,0,0,0,0
"6642, WA",0,0,0,3,0,0,0,0,4,9
"6646, WA",0,0,0,0,0,0,0,0,0,0
"6701, WA",14,6,0,121,8,0,0,38,46,236
"6705, WA",0,0,0,0,0,0,0,0,0,0
"6707, WA",0,0,0,17,0,0,0,32,11,59
"6710, WA",0,0,0,14,4,0,0,0,0,19
"6711, WA",0,0,0,0,0,0,0,0,0,0
"6712, WA",0,0,0,0,0,0,0,0,0,0
"6713, WA",0,0,0,0,0,0,0,0,0,0
"6714, WA",9,45,0,356,35,0,0,69,294,810
"6716, WA",3,0,0,66,3,0,0,6,25,98
"6718, WA",0,0,0,45,3,0,0,9,25,82
"6720, WA",0,0,0,167,14,0,3,16,109,313
"6721, WA",3,0,0,41,0,0,0,12,33,93
"6722, WA",5,8,0,128,5,0,0,47,135,335
"6725, WA",4,23,0,152,0,0,0,60,63,306
"6726, WA",3,0,0,25,5,0,0,9,17,60
"6728, WA",6,0,0,165,5,0,0,53,143,372
"6731, WA",0,0,0,0,0,0,0,0,0,0
"6733, WA",0,0,0,0,0,0,0,0,0,0
"6740, WA",3,0,0,20,6,0,0,5,3,31
"6743, WA",5,11,0,143,3,0,0,47,79,282
"6751, WA",0,0,0,25,3,0,0,9,27,62
"6753, WA",0,0,0,43,3,0,0,26,107,181
"6754, WA",0,0,0,33,0,0,0,4,21,56
"6758, WA",0,0,0,0,0,0,0,0,0,0
"6760, WA",0,0,0,0,0,0,0,0,0,0
"6762, WA",0,0,0,0,0,0,0,0,0,0
"6765, WA",0,0,0,6,3,0,0,6,0,18
"6770, WA",0,0,0,74,13,0,0,30,33,159
"7000, TAS",38,59,0,90,5,0,3,18,27,242
"7001, TAS",0,0,0,0,0,0,0,0,0,0
"7004, TAS",37,35,0,92,0,0,0,12,41,223
"7005, TAS",44,31,0,117,3,16,4,16,24,252
"7007, TAS",15,25,0,52,0,0,0,7,12,111
"7008, TAS",26,27,0,189,0,4,0,30,35,306
"7009, TAS",27,26,0,154,0,0,0,31,28,267
"7010, TAS",34,22,0,201,0,0,0,57,47,369
"7011, TAS",31,26,0,225,5,7,0,47,42,385
"7012, TAS",0,0,0,0,0,0,0,0,0,0
"7015, TAS",27,7,0,73,0,17,6,10,39,181
"7016, TAS",4,9,0,28,0,0,0,4,3,46
"7017, TAS",0,0,0,7,0,0,0,0,0,22
"7018, TAS",43,30,0,251,0,0,0,33,47,403
"7019, TAS",3,4,0,85,0,0,3,17,17,134
