postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"4365, QLD",0,0,0,0,0,0,0,0,0,0
"4370, QLD",7,3,0,30,0,0,0,0,8,52
"4371, QLD",0,0,0,0,0,0,0,0,0,0
"4372, QLD",0,0,0,0,0,0,0,0,0,0
"4373, QLD",0,0,0,0,0,0,0,0,0,0
"4374, QLD",0,0,0,0,0,0,0,0,0,0
"4376, QLD",0,0,0,0,0,0,0,0,0,0
"4378, QLD",0,0,0,0,0,0,0,0,0,0
"4381, QLD",0,0,0,0,0,0,0,0,0,0
"4382, QLD",0,0,0,0,0,0,0,0,0,0
"4384, QLD",0,0,0,0,0,0,0,0,0,0
"4387, QLD",0,0,0,0,0,0,0,0,0,0
"4388, QLD",0,0,0,0,0,0,0,0,0,0
"4390, QLD",4,0,0,24,0,0,0,3,6,44
"4400, QLD",0,0,0,0,0,0,0,0,0,0
"4401, QLD",0,0,0,0,0,0,0,0,0,0
"4402, QLD",0,0,0,0,0,0,0,0,0,0
"4403, QLD",0,0,0,0,0,0,0,0,0,0
"4404, QLD",0,0,0,0,0,0,0,0,0,0
"4405, QLD",0,0,0,12,0,0,0,0,4,19
"4406, QLD",0,0,0,0,0,0,0,0,0,0
"4407, QLD",0,0,0,0,0,0,0,0,0,0
"4408, QLD",0,0,0,0,0,0,0,0,0,0
"4410, QLD",0,0,0,3,0,0,0,0,0,10
"4411, QLD",0,0,0,0,0,0,0,0,0,0
"4412, QLD",0,0,0,0,0,0,0,0,0,0
"4413, QLD",0,0,0,13,0,0,0,0,9,23
"4415, QLD",0,0,0,0,0,0,0,0,0,0
"4416, QLD",0,0,0,0,0,0,0,0,0,0
"4417, QLD",0,0,0,0,0,0,0,0,0,0
"4418, QLD",0,0,0,0,0,0,0,0,0,0
"4419, QLD",0,0,0,0,0,0,0,0,0,0
"4420, QLD",0,0,0,0,0,0,0,0,0,0
"4421, QLD",0,0,0,0,0,0,0,0,0,0
"4422, QLD",0,0,0,0,0,0,0,0,0,0
"4423, QLD",0,0,0,0,0,0,0,0,0,0
"4424, QLD",0,0,0,0,0,0,0,0,0,0
"4425, QLD",0,0,0,0,0,0,0,0,0,0
"4426, QLD",0,0,0,0,0,0,0,0,0,0
"4427, QLD",0,0,0,0,0,0,0,0,0,0
"4428, QLD",0,0,0,0,0,0,0,0,0,0
"4454, QLD",0,0,0,0,0,0,0,0,0,0
"4455, QLD",0,0,0,11,0,0,0,0,6,24
"4461, QLD",0,0,0,0,0,0,0,0,0,0
"4462, QLD",0,0,0,0,0,0,0,0,0,0
"4465, QLD",0,0,0,0,0,0,0,0,0,0
"4467, QLD",0,0,0,0,0,0,0,0,0,0
"4468, QLD",0,0,0,0,0,0,0,0,0,0
"4470, QLD",0,0,0,0,0,0,0,0,0,0
"4472, QLD",0,0,0,0,0,0,0,0,0,0
"4474, QLD",0,0,0,0,0,0,0,0,0,0
"4475, QLD",0,0,0,0,0,0,0,0,0,0
"4477, QLD",0,0,0,0,0,0,0,0,0,0
"4478, QLD",0,0,0,0,0,0,0,0,0,0
"4479, QLD",0,0,0,0,0,0,0,0,0,0
"4480, QLD",0,0,0,0,0,0,0,0,0,0
"4481, QLD",0,0,0,0,0,0,0,0,0,0
"4482, QLD",0,0,0,0,0,0,0,0,0,0
"4486, QLD",0,0,0,0,0,0,0,0,0,0
"4487, QLD",0,0,0,0,0,0,0,0,0,0
"4488, QLD",0,0,0,0,0,0,0,0,0,0
"4489, QLD",0,0,0,0,0,0,0,0,0,0
"4490, QLD",0,0,0,0,0,0,0,0,0,0
"4491, QLD",0,0,0,0,0,0,0,0,0,0
"4492, QLD",0,0,0,0,0,0,0,0,0,0
"4493, QLD",0,0,0,0,0,0,0,0,0,0
"4494, QLD",0,0,0,0,0,0,0,0,0,0
"4496, QLD",0,0,0,0,0,0,0,0,0,0
"4497, QLD",0,0,0,0,0,0,0,0,0,0
"4498, QLD",0,0,0,0,0,0,0,0,0,0
"4500, QLD",36,141,0,603,3,0,0,34,185,997
"4501, QLD",3,24,0,123,0,0,0,19,14,195
"4502, QLD",3,17,0,108,0,0,0,10,42,180
"4503, QLD",60,155,0,1460,3,0,0,211,280,2172
"4504, QLD",0,9,0,35,0,0,0,4,8,56
"4505, QLD",20,41,0,222,0,0,0,29,29,351
"4506, QLD",8,21,0,140,6,0,0,21,13,203
"4507, QLD",213,77,0,476,8,3,3,59,170,1001
"4508, QLD",49,66,0,358,0,0,0,55,44,573
"4509, QLD",31,60,0,820,0,5,0,76,148,1144
"4510, QLD",21,28,0,506,3,4,0,108,97,761
"4511, QLD",37,10,0,33,0,0,0,16,21,115
"4512, QLD",0,0,0,0,0,0,0,0,0,0
"4514, QLD",0,0,0,0,0,0,0,0,0,0
"4515, QLD",0,0,0,4,0,0,0,0,0,6
"4516, QLD",0,0,0,0,0,0,0,0,0,0
"4517, QLD",0,0,0,0,0,0,0,0,0,0
"4518, QLD",0,0,0,0,0,0,0,0,0,0
"4519, QLD",9,7,0,69,0,0,0,8,4,100
"4520, QLD",0,0,0,0,0,0,0,0,0,4
"4521, QLD",0,0,0,0,0,0,0,0,0,0
"4550, QLD",0,3,0,14,0,0,0,4,0,21
"4551, QLD",220,197,0,526,5,0,0,66,158,1173
"4552, QLD",8,8,0,18,0,0,0,3,6,45
"4553, QLD",0,0,0,0,0,0,0,0,0,0
"4554, QLD",0,0,0,0,0,0,0,0,0,0
"4555, QLD",5,0,0,3,0,4,0,3,3,23
"4556, QLD",117,101,4,427,0,26,0,77,65,819
"4557, QLD",81,71,0,176,8,0,0,53,69,455
"4558, QLD",228,272,0,819,6,3,0,160,156,1649
"4559, QLD",4,5,0,16,0,0,0,0,0,28
"4560, QLD",38,96,4,360,0,0,0,64,74,637
"4561, QLD",4,3,0,4,0,0,0,0,3,15
"4562, QLD",0,0,0,0,0,0,0,0,0,4
"4563, QLD",5,4,0,5,0,0,0,0,5,16
"4564, QLD",87,120,0,314,0,0,4,28,83,638
"4565, QLD",38,23,0,64,0,0,0,9,13,144
"4566, QLD",237,104,0,214,8,0,0,44,167,775
"4567, QLD",140,130,0,296,5,4,4,73,315,966
"4568, QLD",0,0,0,0,0,0,0,0,5,4
"4569, QLD",0,0,0,0,0,0,0,0,0,0
"4570, QLD",21,12,0,164,7,0,0,26,54,276
"4571, QLD",0,0,0,0,0,0,0,0,0,0
"4572, QLD",25,33,0,50,0,0,0,10,35,151
"4573, QLD",230,198,0,526,12,3,5,95,266,1333
"4574, QLD",0,0,0,0,0,0,0,0,0,0
"4575, QLD",25,21,0,96,3,0,0,14,19,180
"4580, QLD",10,0,0,26,0,0,0,4,25,67
"4581, QLD",6,0,0,25,0,0,0,10,27,75
"4600, QLD",0,0,0,0,0,0,0,0,0,0
"4601, QLD",0,0,0,0,0,0,0,0,0,0
"4605, QLD",0,0,0,0,0,0,0,0,0,0
"4606, QLD",0,0,0,0,0,0,0,0,0,0
"4608, QLD",0,0,0,0,0,0,0,0,0,0
"4610, QLD",0,0,0,4,0,0,0,0,0,4
"4611, QLD",0,0,0,0,0,0,0,0,0,0
"4612, QLD",0,0,0,0,0,0,0,0,0,0
"4613, QLD",0,0,0,0,0,0,0,0,0,0
"4614, QLD",0,0,0,0,0,0,0,0,0,0
"4615, QLD",0,0,0,4,0,0,0,0,0,3
"4620, QLD",0,0,0,0,0,0,0,0,0,0
"4621, QLD",0,0,0,0,0,0,0,0,0,0
"4625, QLD",0,0,0,0,0,0,0,0,0,0
"4626, QLD",0,0,0,0,0,0,0,0,0,0
"4627, QLD",0,0,0,0,0,0,0,0,0,0
"4630, QLD",0,0,0,0,0,0,0,0,0,0
"4650, QLD",8,10,0,105,0,0,0,18,25,162
"4655, QLD",141,84,0,794,3,3,0,159,177,1368
"4659, QLD",3,0,0,4,0,0,0,0,3,6
"4660, QLD",0,0,0,7,0,0,0,0,18,26
"4662, QLD",0,0,0,0,0,0,0,0,0,0
"4670, QLD",27,25,0,360,5,3,0,70,102,582
"4671, QLD",0,0,0,0,0,0,0,0,0,0
"4673, QLD",0,0,0,0,0,0,0,0,0,0
"4674, QLD",0,0,0,0,0,0,0,0,0,0
"4676, QLD",0,0,0,0,0,0,0,0,0,0
"4677, QLD",0,0,0,7,0,0,0,0,13,17
"4678, QLD",0,0,0,0,0,0,0,0,0,0
"4680, QLD",17,52,0,498,0,0,0,113,323,1006
"4694, QLD",0,0,0,0,0,0,0,0,0,0
"4695, QLD",0,0,0,0,0,0,0,0,0,0
"4697, QLD",0,0,0,0,0,0,0,0,0,0
"4699, QLD",0,0,0,0,0,0,0,0,0,0
"4700, QLD",28,14,0,142,4,0,0,26,33,244
"4701, QLD",17,19,0,255,5,0,0,56,75,421
"4702, QLD",0,0,0,24,0,0,0,9,7,36
"4703, QLD",18,22,0,75,0,0,0,8,36,165
"4704, QLD",0,0,0,0,0,0,0,0,0,0
"4705, QLD",0,0,0,0,0,0,0,0,0,0
"4706, QLD",0,0,0,0,0,0,0,0,0,0
"4707, QLD",0,0,0,0,0,0,0,0,0,0
"4709, QLD",0,0,0,0,0,0,0,0,0,0
"4710, QLD",0,0,0,0,0,0,0,0,3,0
"4711, QLD",0,0,0,0,0,0,0,0,0,0
"4712, QLD",0,0,0,0,0,0,0,0,0,0
"4713, QLD",0,0,0,0,0,0,0,0,0,0
"4714, QLD",0,0,0,0,0,0,0,0,0,0
"4715, QLD",0,0,0,6,0,0,0,0,6,18
"4716, QLD",0,0,0,0,0,0,0,0,0,0
"4717, QLD",0,0,0,11,0,0,0,0,6,12
"4718, QLD",0,5,0,11,0,0,0,3,4,15
"4719, QLD",0,0,0,0,0,0,0,0,0,0
"4720, QLD",0,8,0,50,0,0,0,11,43,111
"4721, QLD",0,0,0,0,0,0,0,0,0,0
"4722, QLD",0,0,0,0,0,0,0,0,0,0
"4723, QLD",0,0,0,0,0,0,0,0,0,0
"4724, QLD",0,0,0,0,0,0,0,0,0,0
"4725, QLD",0,0,0,0,0,0,0,0,0,0
"4726, QLD",0,0,0,0,0,0,0,0,0,0
"4727, QLD",0,0,0,0,0,0,0,0,0,0
"4728, QLD",0,0,0,0,0,0,0,0,0,0
"4730, QLD",0,0,0,0,0,0,0,0,0,5
"4731, QLD",0,0,0,0,0,0,0,0,0,0
"4732, QLD",0,0,0,0,0,0,0,0,0,0
"4733, QLD",0,0,0,0,0,0,0,0,0,0
"4735, QLD",0,0,0,0,0,0,0,0,0,0
"4736, QLD",0,0,0,0,0,0,0,0,0,0
"4737, QLD",0,0,0,3,0,0,0,0,8,13
"4738, QLD",0,0,0,0,0,0,0,0,0,0
"4739, QLD",0,0,0,0,0,0,0,0,0,0
"4740, QLD",56,101,0,842,12,0,0,129,355,1498
"4741, QLD",0,0,0,0,0,0,0,0,0,0
"4742, QLD",0,0,0,0,0,0,0,0,0,0
"4743, QLD",0,0,0,0,0,0,0,0,0,0
"4744, QLD",0,4,0,201,17,0,0,44,194,458
"4745, QLD",0,0,0,12,3,0,0,3,20,37
"4746, QLD",0,0,0,5,0,0,0,0,5,16
"4750, QLD",3,12,0,15,0,0,0,3,10,39
"4751, QLD",0,0,0,0,0,0,0,0,0,0
"4753, QLD",0,0,0,0,0,0,0,0,0,0
"4754, QLD",0,0,0,0,0,0,0,0,0,0
"4756, QLD",0,0,0,0,0,0,0,0,0,0
"4757, QLD",0,0,0,0,0,0,0,0,0,0
"4798, QLD",0,0,0,0,0,0,0,0,0,0
"4799, QLD",0,0,0,0,0,0,0,0,0,3
"4800, QLD",0,3,0,25,0,0,0,4,17,49
"4801, QLD",0,0,0,0,0,0,0,0,0,0
"4802, QLD",28,63,0,312,0,0,0,83,113,589
"4803, QLD",0,0,0,0,0,0,0,0,0,0
"4804, QLD",0,0,0,0,0,0,0,0,8,12
"4805, QLD",9,4,0,47,0,0,0,17,11,81
"4806, QLD",0,0,0,0,0,0,0,3,0,4
"4807, QLD",0,0,0,9,0,0,0,0,0,16
"4808, QLD",0,0,0,0,0,0,0,0,0,0
"4809, QLD",0,0,0,0,0,0,0,0,0,0
"4810, QLD",111,127,0,767,9,0,6,133,220,1373
"4811, QLD",3,10,0,38,0,0,0,4,13,62
"4812, QLD",73,106,0,688,5,0,0,86,195,1155
"4814, QLD",35,33,0,343,7,3,0,58,78,554
"4815, QLD",0,0,0,59,0,0,0,19,18,99
"4816, QLD",0,0,0,20,4,0,0,0,0,26
"4817, QLD",22,24,0,137,0,3,0,16,33,234
"4818, QLD",5,4,0,22,0,0,0,4,10,46
"4819, QLD",3,3,0,17,0,0,0,0,15,43
"4820, QLD",0,0,0,0,0,0,0,0,0,3
"4821, QLD",0,0,0,0,0,0,0,0,0,0
"4822, QLD",0,0,0,0,0,0,0,0,0,0
"4823, QLD",0,0,0,0,0,0,0,0,0,0
"4824, QLD",0,0,0,0,0,0,0,0,0,0
"4828, QLD",0,0,0,0,0,0,0,0,0,0
"4829, QLD",0,0,0,0,0,0,0,0,0,0
"4830, QLD",0,0,0,3,0,0,0,18,0,25
"4849, QLD",0,0,0,0,0,0,0,0,0,8
"4850, QLD",0,0,0,6,0,0,0,3,0,13
"4852, QLD",0,0,0,0,0,0,0,0,5,5
"4854, QLD",0,0,0,0,0,0,0,0,0,0
"4855, QLD",0,0,0,0,0,0,0,0,0,0
"4856, QLD",0,0,0,0,0,0,0,0,0,0
"4858, QLD",0,0,0,0,0,0,0,0,0,0
"4859, QLD",0,0,0,0,0,0,0,0,0,0
"4860, QLD",0,0,0,36,0,0,0,5,3,47
"4861, QLD",0,0,0,0,0,0,0,0,0,0
"4865, QLD",0,0,0,13,0,0,0,0,0,10
"4868, QLD",21,35,0,142,3,8,4,45,41,291
"4869, QLD",3,5,0,44,0,0,0,8,14,76
"4870, QLD",140,224,0,1032,10,6,0,201,164,1772
"4871, QLD",0,0,0,3,0,0,0,0,0,5
"4872, QLD",6,0,0,0,0,0,0,0,6,5
"4873, QLD",0,0,0,7,0,0,0,0,0,14
"4874, QLD",15,28,0,154,6,0,0,31,66,296
"4875, QLD",0,0,0,22,11,0,0,11,8,58
"4876, QLD",0,0,0,0,0,0,0,0,0,0
"4877, QLD",61,49,0,172,6,0,8,47,121,465
"4878, QLD",63,85,0,338,0,0,0,62,77,633
"4879, QLD",61,54,0,185,0,0,0,28,51,377
"4880, QLD",0,0,0,9,0,0,0,0,4,15
"4881, QLD",0,0,0,0,0,0,0,0,0,0
"4882, QLD",0,0,0,0,0,0,0,0,0,0
"4883, QLD",3,0,0,23,0,0,0,3,0,26
"4884, QLD",0,0,0,0,0,0,0,0,0,0
"4885, QLD",0,0,0,4,0,0,0,0,0,7
"4886, QLD",0,0,0,0,0,0,0,0,0,0
"4887, QLD",0,0,0,7,0,0,0,0,0,7
"4888, QLD",0,0,0,0,0,0,0,0,0,0
"4890, QLD",0,0,0,0,0,0,0,0,0,0
"4891, QLD",0,0,0,0,0,0,0,0,0,0
"4892, QLD",3,3,0,46,10,0,0,0,9,68
"4895, QLD",0,0,0,0,0,0,0,0,0,0
"5000, SA",257,252,5,684,11,10,3,113,182,1510
"5005, SA",0,0,0,0,0,0,0,0,0,0
"5006, SA",238,124,0,421,14,0,5,94,121,1011
"5007, SA",58,182,0,449,4,8,6,42,71,818
"5008, SA",24,79,0,204,0,0,4,32,44,393
"5009, SA",22,27,0,26,5,0,0,0,9,83
"5010, SA",0,19,0,62,0,0,0,10,8,91
"5011, SA",29,207,5,235,4,3,0,22,46,555
"5012, SA",15,98,0,147,4,6,0,17,38,325
"5013, SA",9,18,0,69,0,0,0,8,13,121
"5014, SA",21,70,0,69,0,0,0,17,24,209
"5015, SA",53,65,0,150,3,0,0,22,40,334
"5016, SA",16,25,0,90,0,0,0,4,9,145
"5017, SA",3,10,0,36,0,0,0,3,3,62
"5018, SA",104,107,0,87,0,0,0,25,72,395
"5019, SA",41,74,0,177,3,0,0,32,63,391
"5020, SA",76,76,0,82,4,0,0,26,41,296
"5021, SA",204,129,0,159,0,0,0,24,66,585
"5022, SA",277,314,4,171,3,0,0,46,118,928
"5023, SA",23,116,0,133,0,0,0,15,27,315
"5024, SA",83,124,0,98,0,0,0,16,35,364
"5025, SA",13,59,0,43,0,0,0,6,9,139
"5031, SA",40,68,0,132,3,0,0,16,24,280
"5032, SA",25,53,0,97,0,0,0,14,23,210
"5033, SA",6,27,0,114,0,0,0,7,7,167
"5034, SA",25,12,0,22,0,0,0,5,13,77
"5035, SA",20,15,0,70,3,0,0,15,12,133
"5037, SA",22,56,0,105,0,0,0,11,26,219
"5038, SA",21,73,0,127,0,0,0,10,32,273
"5039, SA",5,14,0,15,0,0,0,4,9,50
"5040, SA",3,0,0,28,0,0,0,8,3,41
"5041, SA",3,7,0,15,0,0,0,0,5,31
"5042, SA",14,42,0,135,0,0,0,73,17,288
"5043, SA",72,209,0,359,8,5,0,53,66,779
"5044, SA",80,127,0,129,4,8,0,16,54,408
"5045, SA",167,163,0,199,11,0,3,53,121,705
"5046, SA",46,128,0,197,0,0,0,25,32,424
"5047, SA",16,67,0,186,0,0,0,34,32,345
"5048, SA",68,85,0,118,0,14,0,25,41,346
"5049, SA",33,41,0,44,3,0,0,13,25,159
"5050, SA",0,3,0,7,0,0,0,0,0,17
"5051, SA",3,6,0,4,0,0,0,0,4,18
"5052, SA",8,0,0,3,0,7,3,6,0,27
"5061, SA",51,66,0,85,3,0,0,13,38,253
"5062, SA",51,45,0,15,3,0,0,0,9,120
"5063, SA",93,110,0,262,4,0,0,39,51,565
"5064, SA",81,54,0,43,3,0,0,0,27,216
"5065, SA",54,57,0,168,3,0,0,16,56,350
"5066, SA",93,88,0,52,3,0,0,13,26,272
"5067, SA",282,223,0,511,12,12,7,84,149,1279
"5068, SA",126,80,0,200,3,45,7,46,59,572
"5069, SA",20,29,0,70,0,0,0,18,24,170
"5070, SA",76,126,0,118,0,0,0,22,52,392
"5072, SA",27,54,0,46,0,0,0,7,17,152
"5073, SA",31,71,0,32,0,0,0,5,10,157
"5074, SA",55,86,0,66,0,0,0,11,40,258
"5075, SA",11,46,0,16,0,0,0,5,7,89
"5076, SA",13,19,0,11,0,0,0,0,3,49
"5081, SA",104,97,0,166,10,0,0,19,70,471
"5082, SA",29,76,0,178,0,0,0,32,33,353
"5083, SA",3,7,0,35,0,0,0,4,7,58
"5084, SA",0,16,0,49,0,4,0,5,8,89
"5085, SA",64,364,3,324,5,0,0,36,109,901
"5086, SA",29,68,0,88,0,0,4,13,15,225
"5087, SA",8,45,0,62,0,0,0,3,11,129
"5088, SA",0,3,0,0,0,0,0,0,0,5
"5089, SA",0,4,0,3,0,0,0,0,0,13
"5090, SA",5,12,0,15,0,0,0,0,4,29
"5091, SA",0,3,0,4,0,0,0,0,0,3
"5092, SA",3,8,0,65,0,0,0,8,13,97
"5093, SA",0,5,0,0,0,0,0,0,0,4
"5094, SA",0,0,0,6,0,0,0,0,0,6
"5095, SA",67,364,0,603,8,0,0,72,146,1257
"5096, SA",3,7,0,22,0,0,0,3,3,42
"5097, SA",0,0,0,3,0,0,0,0,0,10
"5098, SA",0,25,0,62,0,0,0,6,11,109
"5106, SA",0,0,0,0,0,0,0,0,0,0
"5107, SA",0,12,0,15,0,0,0,4,5,40
"5108, SA",3,19,0,117,0,0,0,10,34,190
"5109, SA",6,21,0,34,0,0,0,4,8,69
"5110, SA",0,8,0,6,0,0,0,0,7,22
"5111, SA",0,0,0,0,0,0,0,0,0,0
"5112, SA",0,0,0,144,0,4,0,24,13,185
"5113, SA",3,5,0,32,0,0,0,12,10,68
"5114, SA",0,23,0,229,0,0,0,39,20,310
"5115, SA",0,11,0,171,0,0,0,23,17,221
"5116, SA",0,0,0,18,0,0,0,3,7,26
"5117, SA",0,0,0,0,0,0,0,0,0,0
"5118, SA",7,13,0,32,0,0,0,8,4,66
"5120, SA",0,0,0,0,0,0,0,0,0,0
"5121, SA",0,0,0,0,0,0,0,0,0,0
"5125, SA",23,52,0,111,0,0,0,11,18,213
"5126, SA",0,0,0,3,0,0,0,0,0,7
"5127, SA",10,30,0,72,0,0,0,13,7,127
"5131, SA",0,0,0,0,0,0,0,0,0,0
"5132, SA",0,0,0,0,0,0,0,0,0,0
"5133, SA",0,0,0,0,0,0,0,0,0,0
"5134, SA",0,0,0,0,0,0,0,0,0,0
"5136, SA",0,0,0,0,0,0,0,0,0,0
"5137, SA",0,0,0,0,0,0,0,0,0,0
"5138, SA",0,0,0,0,0,0,0,0,0,0
"5139, SA",0,0,0,0,0,0,0,0,0,0
"5140, SA",0,0,0,0,0,0,0,0,0,0
"5141, SA",0,0,0,0,0,0,0,0,0,0
"5142, SA",0,0,0,0,0,0,0,0,0,0
"5144, SA",0,0,0,0,0,0,0,0,0,0
"5150, SA",0,0,0,0,0,0,0,0,0,0
"5151, SA",0,0,0,0,0,0,0,0,0,0
"5152, SA",5,7,0,8,0,0,0,0,0,23
"5153, SA",0,0,0,0,0,0,0,0,0,0
"5154, SA",0,0,0,0,0,0,0,0,0,0
"5155, SA",0,0,0,0,0,0,0,0,0,0
"5156, SA",0,0,0,0,0,0,0,0,0,0
"5157, SA",0,0,0,0,0,0,0,0,0,0
"5158, SA",6,21,0,25,0,0,0,3,0,70
"5159, SA",16,16,0,6,0,15,4,0,0,59
"5160, SA",0,0,0,0,0,0,0,0,0,0
"5161, SA",4,9,0,18,0,0,0,3,9,39
"5162, SA",10,14,0,40,0,0,0,8,10,84
"5163, SA",0,7,0,17,0,0,0,13,5,44
"5164, SA",0,4,0,46,0,0,0,14,4,66
"5165, SA",13,15,0,74,0,0,0,16,23,141
"5166, SA",0,0,0,0,0,0,0,0,0,6
"5167, SA",13,16,0,11,0,0,0,3,12,57
"5168, SA",0,18,0,15,0,0,0,6,4,43
"5169, SA",3,15,0,48,0,0,0,6,17,91
"5170, SA",0,0,0,4,0,0,0,0,0,4
"5171, SA",0,0,0,0,0,0,0,0,0,0
"5172, SA",0,0,0,0,0,0,0,0,0,0
"5173, SA",10,8,0,23,0,0,0,10,49,99
"5174, SA",3,0,0,11,0,0,0,0,18,34
"5201, SA",0,0,0,0,0,0,0,0,0,0
"5202, SA",0,0,0,0,0,0,0,0,0,0
"5203, SA",0,0,0,0,0,0,0,0,0,0
"5204, SA",0,3,0,6,0,0,0,0,23,40
"5210, SA",0,0,0,0,0,0,0,0,0,0
"5211, SA",26,10,0,47,0,0,0,8,209,297
"5212, SA",7,0,0,0,0,0,0,0,20,30
"5213, SA",0,3,0,0,0,0,0,0,25,28
"5214, SA",20,10,0,21,0,0,0,7,98,161
"5220, SA",0,0,0,0,0,0,0,0,0,0
"5221, SA",0,0,0,0,0,0,0,0,0,0
"5222, SA",0,0,0,0,0,0,0,0,0,0
"5223, SA",0,0,0,0,0,0,0,0,0,0
"5231, SA",0,0,0,0,0,0,0,0,0,0
"5232, SA",0,0,0,0,0,0,0,0,0,0
"5233, SA",0,0,0,0,0,0,0,0,0,0
"5234, SA",0,0,0,0,0,0,0,0,0,0
"5235, SA",0,0,0,0,0,0,0,0,0,0
"5236, SA",0,0,0,0,0,0,0,0,0,0
"5237, SA",0,0,0,0,0,0,0,0,0,0
"5238, SA",0,0,0,0,0,0,0,0,0,0
"5240, SA",0,0,0,0,0,0,0,0,0,0
"5241, SA",0,0,0,0,0,0,0,0,0,0
"5242, SA",0,0,0,0,0,0,0,0,0,0
"5243, SA",0,0,0,0,0,0,0,0,0,0
"5244, SA",0,0,0,0,0,0,0,0,0,3
"5245, SA",0,0,0,0,0,0,0,0,0,0
"5250, SA",0,0,0,0,0,0,0,0,0,0
"5251, SA",0,0,0,5,0,0,0,0,0,15
"5252, SA",0,0,0,0,0,0,0,0,0,0
"5253, SA",4,0,0,15,0,0,0,4,4,28
"5254, SA",0,0,0,0,0,0,0,0,0,0
"5255, SA",0,0,0,0,0,0,0,0,0,0
"5256, SA",0,0,0,0,0,0,0,0,0,0
"5259, SA",0,0,0,0,0,0,0,0,0,0
"5260, SA",0,0,0,0,0,0,0,0,0,0
"5261, SA",0,0,0,0,0,0,0,0,0,0
"5262, SA",0,0,0,0,0,0,0,0,0,0
"5263, SA",0,0,0,0,0,0,0,0,0,0
"5264, SA",0,0,0,0,0,0,0,0,0,0
"5265, SA",0,0,0,0,0,0,0,0,0,0
"5266, SA",0,0,0,0,0,0,0,0,0,0
"5267, SA",0,0,0,0,0,0,0,0,0,0
"5268, SA",0,0,0,0,0,0,0,0,0,0
"5269, SA",0,0,0,0,0,0,0,0,0,0
"5270, SA",0,0,0,0,0,0,0,0,0,0
"5271, SA",0,0,0,0,0,0,0,0,0,0
"5272, SA",0,0,0,0,0,0,0,0,0,0
"5273, SA",0,0,0,0,0,0,0,0,0,0
"5275, SA",0,0,0,0,0,0,0,0,5,5
"5276, SA",0,0,0,0,0,0,0,0,25,30
"5277, SA",0,0,0,0,0,0,0,0,0,0
"5278, SA",0,0,0,0,0,0,0,0,0,0
"5279, SA",0,0,0,0,0,0,0,0,0,0
"5280, SA",0,0,0,4,0,0,0,3,4,8
"5290, SA",6,8,0,24,0,0,0,0,15,61
"5291, SA",0,0,0,0,0,0,0,0,9,14
"5301, SA",0,0,0,0,0,0,0,0,0,0
"5302, SA",0,0,0,0,0,0,0,0,0,0
"5303, SA",0,0,0,0,0,0,0,0,0,0
"5304, SA",0,0,0,0,0,0,0,0,0,0
"5306, SA",0,0,0,0,0,0,0,0,0,0
"5307, SA",0,0,0,0,0,0,0,0,0,0
"5308, SA",0,0,0,0,0,0,0,0,0,0
"5309, SA",0,0,0,0,0,0,0,0,0,0
"5310, SA",0,0,0,0,0,0,0,0,0,0
"5311, SA",0,0,0,0,0,0,0,0,0,0
"5320, SA",0,0,0,0,0,0,0,0,0,0
"5321, SA",0,0,0,0,0,0,0,0,0,0
"5322, SA",0,0,0,0,0,0,0,0,0,0
"5330, SA",0,0,0,0,0,0,0,0,0,0
"5331, SA",0,0,0,0,0,0,0,0,0,0
"5332, SA",0,0,0,0,0,0,0,0,0,0
"5333, SA",0,0,0,0,0,0,0,0,0,0
"5340, SA",0,0,0,0,0,0,0,0,0,0
"5341, SA",0,0,0,0,0,0,0,0,0,3
"5342, SA",0,0,0,0,0,0,0,0,0,0
"5343, SA",0,0,0,0,0,0,0,0,0,0
"5344, SA",0,0,0,0,0,0,0,0,0,0
"5345, SA",0,0,0,0,0,0,0,0,0,0
"5346, SA",0,0,0,0,0,0,0,0,0,0
"5350, SA",0,0,0,0,0,0,0,0,0,0
"5351, SA",0,0,0,0,0,0,0,0,0,0
"5352, SA",0,6,0,4,0,0,0,0,0,10
"5353, SA",0,0,0,0,0,0,0,0,0,0
"5354, SA",0,0,0,0,0,0,0,0,0,0
"5355, SA",0,0,0,0,0,0,0,0,0,4
"5356, SA",0,0,0,0,0,0,0,0,0,0
"5357, SA",0,0,0,0,0,0,0,0,0,0
"5360, SA",0,0,0,0,0,0,0,0,0,0
"5371, SA",0,0,0,0,0,0,0,0,0,0
"5372, SA",0,0,0,0,0,0,0,0,0,0
"5373, SA",0,0,0,0,0,0,0,0,0,0
"5374, SA",0,0,0,0,0,0,0,0,0,0
"5381, SA",0,0,0,0,0,0,0,0,0,0
"5400, SA",0,0,0,0,0,0,0,0,0,0
"5401, SA",0,0,0,0,0,0,0,0,0,0
"5410, SA",0,0,0,0,0,0,0,0,0,0
"5411, SA",0,0,0,0,0,0,0,0,0,0
"5412, SA",0,0,0,0,0,0,0,0,0,0
"5413, SA",0,0,0,0,0,0,0,0,0,0
"5414, SA",0,0,0,0,0,0,0,0,0,0
"5415, SA",0,0,0,0,0,0,0,0,0,0
"5416, SA",0,0,0,0,0,0,0,0,0,0
"5417, SA",0,0,0,0,0,0,0,0,0,0
