postcode,Negative income,Nil income,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)",Partial income stated,All incomes not stated,Not applicable,Total
"2283, NSW",0,3,7,9,25,30,22,20,29,28,19,18,16,11,7,4,4,0,0,0,5,0,14,8,28,301
"2284, NSW",0,0,0,14,19,31,11,11,11,12,3,9,7,8,4,5,3,0,0,3,0,0,7,11,33,198
"2285, NSW",0,3,0,13,12,17,4,5,3,4,0,0,9,3,0,0,0,0,0,0,0,0,5,6,15,114
"2286, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2287, NSW",0,12,0,4,23,40,30,42,40,38,29,22,17,24,7,3,0,0,0,0,0,0,21,7,59,429
"2289, NSW",0,8,0,6,13,14,24,27,24,34,31,21,20,35,32,14,11,8,0,0,0,0,20,5,43,377
"2290, NSW",0,5,0,15,32,42,56,59,47,67,53,41,37,72,29,20,16,8,11,3,0,0,38,13,92,766
"2291, NSW",0,4,7,8,27,37,29,32,34,62,53,40,41,81,48,31,39,12,18,24,16,4,69,11,125,861
"2292, NSW",0,0,3,0,5,3,0,0,5,10,19,6,3,14,0,0,3,0,0,0,0,0,7,0,16,105
"2293, NSW",0,3,0,6,11,13,19,17,22,34,23,29,20,46,31,15,18,7,3,3,5,0,32,4,76,435
"2294, NSW",0,0,0,5,9,5,8,5,9,12,3,13,9,32,16,4,7,3,3,9,0,0,16,0,22,194
"2295, NSW",0,0,0,0,8,3,3,0,4,9,0,3,0,6,7,3,0,0,0,0,0,0,10,0,13,75
"2296, NSW",0,0,0,4,6,7,10,11,13,11,8,12,20,23,18,10,11,7,5,4,0,0,9,0,27,208
"2297, NSW",0,0,0,0,0,0,5,0,6,0,7,5,0,4,0,0,0,0,0,0,0,0,0,0,0,24
"2298, NSW",0,4,3,18,22,34,18,13,24,27,20,20,6,11,12,4,3,0,0,0,0,0,10,7,37,292
"2299, NSW",6,12,0,14,14,32,22,17,19,21,26,14,9,19,5,3,3,0,0,0,0,0,14,11,43,315
"2300, NSW",3,6,8,33,45,55,30,47,41,72,69,55,59,125,82,69,68,33,40,37,23,0,114,29,235,1373
"2302, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6
"2303, NSW",4,0,0,10,24,52,27,44,36,33,34,24,15,44,29,10,10,12,5,8,6,0,45,22,53,563
"2304, NSW",0,6,0,9,41,38,39,24,29,29,15,17,17,29,24,7,0,0,0,0,0,0,23,7,47,411
"2305, NSW",0,6,0,4,7,30,8,21,11,21,14,18,11,18,17,4,3,0,0,0,0,0,10,3,17,230
"2306, NSW",0,0,3,12,29,24,15,18,10,14,11,4,3,8,0,0,0,0,0,0,0,0,7,10,29,197
"2307, NSW",0,8,0,5,6,9,9,9,8,12,11,5,4,12,8,6,0,0,0,0,0,0,7,0,23,159
"2308, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2311, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2312, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2314, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2315, NSW",3,13,7,17,26,68,58,79,81,101,70,52,60,85,40,24,25,0,6,0,3,0,63,20,540,1443
"2316, NSW",0,4,0,4,4,8,10,12,15,15,12,6,12,7,11,0,0,0,0,0,0,0,13,0,119,261
"2317, NSW",0,5,0,12,11,21,18,31,35,37,22,17,15,31,17,9,6,4,0,0,3,0,32,5,153,479
"2318, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2319, NSW",0,5,0,0,3,3,3,9,4,4,5,7,5,0,0,0,0,0,0,0,0,0,0,0,12,58
"2320, NSW",0,0,0,7,21,44,12,23,12,5,10,7,4,8,3,0,0,3,0,0,0,0,4,7,34,221
"2321, NSW",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,10
"2322, NSW",0,0,0,0,0,5,4,3,0,3,6,6,0,8,0,0,0,0,0,0,0,0,0,0,11,48
"2323, NSW",0,0,0,11,26,46,17,30,39,33,25,20,11,16,12,4,3,0,0,0,0,0,7,8,40,358
"2324, NSW",0,4,3,12,21,31,21,27,21,26,13,6,9,9,6,0,0,0,0,0,0,0,8,11,173,406
"2325, NSW",0,0,0,3,10,18,7,13,9,7,5,5,0,4,0,0,4,0,0,0,0,0,3,6,22,127
"2326, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2327, NSW",0,0,0,7,14,21,9,19,3,5,6,3,0,0,0,4,0,0,0,0,0,0,0,3,19,122
"2328, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2329, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2330, NSW",0,0,0,0,22,14,15,14,14,15,6,13,10,17,5,0,7,3,0,0,0,0,10,6,59,247
"2331, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2333, NSW",0,0,4,9,12,19,17,12,12,13,14,3,6,17,0,0,8,0,0,0,0,0,0,7,88,246
"2334, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2335, NSW",0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"2336, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2337, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2338, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2339, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2340, NSW",4,4,3,18,37,34,21,28,42,33,28,23,19,25,3,0,5,0,0,4,0,0,16,22,96,453
"2341, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2342, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2343, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2344, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2345, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2346, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2347, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2350, NSW",0,4,0,9,5,5,23,14,18,16,6,7,4,12,0,0,0,0,0,0,0,0,3,11,44,187
"2351, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2352, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2353, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2354, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2355, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2356, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357, NSW",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2358, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2359, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2360, NSW",0,0,0,0,6,6,0,8,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,5,25
"2361, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2365, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2369, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2371, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2372, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2380, NSW",0,0,0,3,4,0,4,0,3,4,3,4,4,3,0,0,0,0,0,0,0,0,0,0,7,43
"2381, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2382, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2388, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2390, NSW",0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,37
"2395, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2399, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400, NSW",0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,11,26
"2401, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2402, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2408, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2411, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2421, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2424, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427, NSW",0,0,0,0,5,13,7,13,9,5,7,7,0,6,5,0,0,0,0,0,0,0,8,0,44,131
"2428, NSW",0,3,7,10,16,28,24,33,31,23,20,3,10,11,5,0,5,0,0,0,0,0,10,13,127,365
"2429, NSW",0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13
"2430, NSW",0,5,0,4,10,21,9,10,14,13,8,8,3,14,3,0,0,0,0,0,0,0,8,0,67,196
"2431, NSW",0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29
"2439, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440, NSW",0,0,0,0,7,6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,58
"2441, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2443, NSW",0,0,5,0,6,13,10,7,9,6,9,4,3,0,0,0,0,0,0,0,0,0,3,0,25,86
"2444, NSW",0,13,5,17,38,89,69,81,81,97,78,42,40,72,40,13,17,9,8,4,3,0,53,27,200,1088
"2445, NSW",0,0,0,0,0,0,3,5,6,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,11,45
"2446, NSW",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17
"2447, NSW",0,0,0,0,0,0,3,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,12,25
"2448, NSW",0,0,0,0,6,4,3,5,8,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,16,54
"2449, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2450, NSW",5,6,8,33,43,106,78,98,94,109,98,40,49,61,43,13,27,5,5,4,3,0,58,39,235,1276
"2452, NSW",0,0,0,3,16,10,16,18,16,11,16,3,5,4,6,0,6,4,0,0,0,0,8,4,39,193
"2453, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2454, NSW",0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23
"2455, NSW",0,0,0,0,3,3,0,6,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,35
"2456, NSW",0,0,4,0,11,23,9,18,14,18,13,5,7,11,4,4,0,0,0,0,0,0,18,4,35,213
"2460, NSW",0,3,0,14,14,34,21,31,22,19,18,5,8,11,4,0,4,0,0,0,0,0,10,9,49,286
"2462, NSW",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16
"2463, NSW",0,0,0,3,4,0,0,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,36
"2464, NSW",0,0,0,5,3,11,10,16,6,18,7,4,6,7,4,0,4,0,0,0,0,0,9,0,45,157
"2465, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2466, NSW",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19
"2469, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2470, NSW",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"2471, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2472, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2473, NSW",0,0,0,4,12,21,9,23,12,7,12,9,9,16,9,0,0,0,0,0,0,0,14,9,50,196
"2474, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2475, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2476, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2477, NSW",0,0,0,0,5,11,7,12,5,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,18,74
"2478, NSW",0,16,12,26,83,153,105,131,117,152,93,90,77,110,46,30,30,8,13,6,4,0,77,55,331,1774
"2479, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
"2480, NSW",4,3,5,17,46,52,56,57,50,39,34,16,12,21,5,0,3,0,0,0,0,0,19,20,78,543
"2481, NSW",0,3,0,3,3,9,13,15,13,18,34,16,13,21,15,11,4,0,4,0,7,0,33,8,106,349
"2482, NSW",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"2483, NSW",0,5,0,3,4,13,17,13,11,13,11,3,3,10,6,3,3,0,0,0,0,0,10,6,37,172
"2484, NSW",0,0,0,5,0,11,4,4,3,7,6,4,0,6,0,0,0,0,0,0,0,0,4,4,6,66
"2485, NSW",0,0,3,18,38,69,59,70,74,64,43,24,24,27,7,10,8,0,4,0,3,0,27,41,108,723
"2486, NSW",0,12,8,15,32,100,62,102,58,96,91,68,52,65,29,3,11,0,4,0,0,0,46,19,147,1032
"2487, NSW",0,9,7,7,10,37,21,31,29,49,38,29,20,48,21,10,8,4,0,4,7,0,14,10,159,570
"2488, NSW",0,0,0,0,4,8,11,7,6,7,3,5,3,10,6,4,0,0,0,0,0,0,8,0,26,121
"2489, NSW",0,0,0,6,11,21,16,12,20,19,15,21,17,19,5,5,3,0,0,0,0,0,11,10,77,303
"2490, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500, NSW",6,25,9,31,49,77,46,77,87,100,96,87,69,159,82,50,43,19,11,13,12,0,92,23,186,1455
"2502, NSW",0,0,5,10,18,24,26,21,24,31,17,16,3,10,8,4,3,0,0,0,0,0,20,11,52,303
"2505, NSW",0,0,0,4,5,5,8,5,0,3,0,10,4,7,4,0,6,0,0,0,0,0,7,0,6,65
"2506, NSW",0,0,0,0,6,9,6,0,0,3,6,5,0,0,5,0,0,0,0,0,0,0,0,0,5,52
"2508, NSW",0,0,0,0,0,4,4,8,4,0,0,0,3,14,6,9,5,0,0,0,0,0,4,3,8,74
"2515, NSW",0,0,4,9,10,12,10,22,9,21,17,10,20,32,23,13,20,6,3,8,0,0,24,3,61,339
"2516, NSW",0,0,5,7,4,3,3,0,0,4,9,8,8,13,4,0,7,0,0,0,0,0,4,0,15,101
"2517, NSW",0,4,3,29,24,62,23,43,35,45,49,34,29,63,44,20,19,3,9,5,0,0,42,16,80,677
"2518, NSW",0,16,3,47,109,183,86,123,101,112,62,55,56,91,36,25,21,0,0,0,0,0,67,62,167,1436
"2519, NSW",5,8,8,39,46,57,40,45,57,56,44,35,42,51,34,24,23,9,7,0,0,0,42,29,96,795
"2522, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2525, NSW",0,0,4,3,10,16,18,21,11,9,14,12,5,12,5,6,0,0,0,0,0,0,10,11,20,187
"2526, NSW",0,0,0,3,5,10,12,14,12,14,9,7,3,11,3,4,0,0,0,0,0,0,12,0,17,140
"2527, NSW",0,5,0,11,6,21,14,38,26,36,21,25,26,25,16,12,3,5,0,0,0,0,17,12,72,384
"2528, NSW",0,3,3,22,47,51,35,50,58,38,31,31,25,30,19,3,9,9,0,3,0,0,26,25,85,608
"2529, NSW",0,12,6,17,50,75,46,81,61,75,60,47,54,79,50,37,18,4,6,8,0,0,44,32,127,989
"2530, NSW",0,0,4,11,19,19,17,18,23,11,18,18,9,10,12,4,0,0,0,0,0,0,9,6,38,243
"2533, NSW",3,4,0,10,22,36,33,41,50,60,58,51,42,82,30,15,13,6,4,0,6,0,34,11,170,790
"2534, NSW",0,0,0,0,0,3,3,0,0,4,0,3,0,7,3,0,5,0,0,0,0,0,4,0,25,73
"2535, NSW",0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2536, NSW",0,0,9,8,28,31,24,49,22,33,33,6,10,16,15,3,6,0,0,0,0,0,11,17,313,645
"2537, NSW",0,0,4,5,3,12,6,8,7,11,5,4,0,0,0,0,0,0,0,0,0,0,4,8,121,206
"2538, NSW",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2539, NSW",0,0,0,13,14,44,26,24,21,18,10,12,5,8,8,0,4,0,0,0,0,0,10,10,128,379
"2541, NSW",0,3,0,24,31,30,14,12,25,15,11,0,3,3,0,0,0,0,0,0,0,0,0,23,49,240
"2545, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2546, NSW",0,0,4,0,8,17,8,11,9,12,5,3,4,8,0,0,0,0,0,0,0,0,5,5,101,195
"2548, NSW",0,6,6,10,11,53,38,46,37,32,27,13,16,15,4,7,3,3,0,4,0,0,11,19,232,594
"2549, NSW",0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58
"2550, NSW",0,0,0,0,4,6,3,9,5,8,10,0,0,4,0,0,0,0,0,0,0,0,4,3,29,92
"2551, NSW",0,0,0,0,0,3,5,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20
"2555, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2556, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2557, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2558, NSW",0,0,0,0,4,4,0,4,10,12,0,13,7,22,0,8,0,0,0,0,0,0,3,0,3,89
"2559, NSW",0,0,5,35,33,48,38,41,26,26,21,14,10,11,9,6,0,0,0,0,0,0,42,19,158,536
"2560, NSW",0,32,17,86,143,158,102,138,142,132,93,76,57,101,45,29,21,3,6,6,0,0,78,72,293,1818
"2563, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2564, NSW",0,9,5,18,29,51,44,42,57,54,60,56,37,66,16,9,12,4,0,0,0,3,35,19,102,731
"2565, NSW",0,13,7,22,30,56,43,67,67,93,106,73,54,102,50,26,18,13,9,6,3,0,46,32,120,1034
"2566, NSW",0,6,7,14,38,47,32,41,36,41,28,25,31,28,12,10,5,0,0,0,0,0,17,11,74,494
"2567, NSW",0,0,0,3,9,0,9,14,21,22,20,24,18,26,23,8,12,3,0,5,0,0,12,5,24,256
"2568, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2569, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2570, NSW",0,5,4,6,10,33,24,22,25,29,29,25,18,44,26,10,6,7,8,0,4,0,15,13,39,405
"2571, NSW",0,0,0,0,0,4,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,35
"2572, NSW",0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18
"2573, NSW",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2574, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575, NSW",0,0,0,0,0,3,3,0,0,5,5,4,0,3,0,0,0,0,0,0,0,0,3,4,4,31
"2576, NSW",0,3,3,0,15,25,22,20,17,28,19,11,9,27,0,4,3,0,0,0,5,0,14,9,54,291
"2577, NSW",0,0,0,0,0,0,0,3,4,10,3,0,0,4,0,0,0,0,0,0,0,0,4,0,9,38
"2578, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2579, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580, NSW",0,0,0,4,7,8,7,18,17,14,7,3,6,7,3,0,0,0,5,3,0,0,4,4,33,154
"2581, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582, NSW",0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,20
"2583, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2584, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2585, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2586, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2587, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2588, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2590, NSW",0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"2594, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2619, NSW",0,0,0,0,0,0,0,6,6,4,5,10,7,17,3,5,9,4,0,0,3,0,7,0,11,86
"2621, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12
"2622, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2623, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
