postcode,Owned outright,Owned with a mortgage,Being purchased under a shared equity scheme,Rented,Being occupied rent-free,Being occupied under a life tenure scheme,Other tenure type,Not stated,Not applicable,Total
"5422, SA",359,189,0,130,14,5,0,64,228,993
"5431, SA",185,80,0,36,10,7,5,24,84,438
"5432, SA",28,5,0,4,9,0,0,5,11,59
"5433, SA",221,170,4,94,15,0,0,29,119,653
"5434, SA",57,27,0,38,7,0,0,26,59,214
"5440, SA",28,8,0,5,10,0,0,14,23,101
"5451, SA",125,101,0,37,5,0,0,36,60,369
"5452, SA",70,52,0,21,4,0,0,8,29,193
"5453, SA",660,640,0,400,18,5,6,121,257,2112
"5454, SA",73,48,0,28,5,0,0,5,31,191
"5455, SA",9,0,0,5,0,0,0,0,4,23
"5460, SA",107,123,0,27,13,0,3,11,23,306
"5461, SA",407,310,0,187,22,9,3,59,109,1105
"5462, SA",69,81,0,21,5,0,0,7,22,205
"5464, SA",110,70,0,27,16,0,0,12,55,300
"5470, SA",33,13,0,6,0,0,0,4,27,84
"5471, SA",21,7,0,0,0,0,0,3,3,40
"5472, SA",35,25,0,8,0,0,3,4,14,90
"5473, SA",129,85,0,51,9,0,0,25,41,341
"5480, SA",149,93,0,59,11,0,10,18,61,405
"5481, SA",139,68,0,20,7,0,0,15,67,305
"5482, SA",106,50,0,14,5,0,0,9,59,243
"5483, SA",75,31,0,18,0,0,0,18,25,164
"5485, SA",104,64,0,30,11,0,7,14,43,268
"5490, SA",37,15,0,12,7,0,0,4,17,84
"5491, SA",327,228,0,136,20,0,5,46,127,889
"5493, SA",19,8,0,0,0,0,0,5,12,49
"5495, SA",137,70,0,35,10,4,0,27,118,400
"5501, SA",708,1398,7,247,36,3,15,201,321,2922
"5502, SA",190,252,0,65,16,0,0,36,46,617
"5510, SA",22,3,0,14,3,0,0,0,11,57
"5520, SA",118,56,0,51,4,0,0,10,49,293
"5521, SA",34,15,0,12,0,0,0,3,16,85
"5522, SA",316,97,0,113,6,14,8,41,599,1200
"5523, SA",343,209,0,129,14,0,7,39,148,892
"5540, SA",1891,1882,0,1213,42,9,19,318,699,6079
"5550, SA",111,97,0,95,27,0,4,16,102,448
"5552, SA",70,33,0,17,0,0,0,17,31,176
"5554, SA",747,632,0,413,21,7,13,149,246,2218
"5555, SA",112,51,0,17,14,0,0,15,52,263
"5556, SA",692,397,0,466,16,10,6,96,858,2551
"5558, SA",845,527,0,391,29,5,4,121,1188,3113
"5560, SA",98,45,0,17,3,0,3,8,38,218
"5570, SA",148,50,0,21,9,0,0,22,194,444
"5571, SA",411,152,0,156,20,10,7,40,739,1531
"5572, SA",30,19,0,6,0,0,0,5,11,72
"5573, SA",377,198,0,161,29,0,7,38,639,1454
"5575, SA",515,235,0,133,22,4,8,54,1135,2114
"5576, SA",226,118,0,84,14,4,6,14,171,638
"5577, SA",129,58,0,19,6,0,3,12,351,583
"5580, SA",93,38,0,12,5,0,0,9,149,304
"5581, SA",142,49,0,43,3,0,0,10,411,655
"5582, SA",150,67,0,29,5,0,3,10,236,493
"5583, SA",190,71,0,53,0,0,0,21,427,767
"5600, SA",785,836,0,287,13,8,8,87,310,2341
"5601, SA",84,75,0,23,7,0,4,13,169,374
"5602, SA",212,133,0,101,5,0,3,45,237,742
"5603, SA",82,57,0,36,3,0,4,10,84,270
"5604, SA",50,29,0,23,0,0,4,5,100,210
"5605, SA",332,173,0,111,14,0,4,28,180,844
"5606, SA",1409,1608,4,1184,35,28,15,328,684,5292
"5607, SA",704,655,0,219,50,4,6,102,731,2480
"5608, SA",775,881,0,498,19,0,5,142,355,2670
"5609, SA",98,258,0,243,6,0,0,35,125,762
"5630, SA",19,21,0,3,0,0,0,3,11,64
"5631, SA",162,109,0,71,15,0,5,30,43,433
"5632, SA",44,16,0,16,5,0,0,5,12,98
"5633, SA",60,23,0,20,8,0,3,7,41,165
"5640, SA",179,129,0,75,10,0,3,36,64,503
"5641, SA",188,87,0,63,25,4,7,22,148,538
"5642, SA",52,17,0,6,10,0,0,12,26,124
"5650, SA",42,4,0,4,7,0,0,3,38,100
"5651, SA",18,4,0,0,3,0,0,0,9,40
"5652, SA",100,62,0,63,15,0,4,20,59,320
"5653, SA",11,3,0,3,3,0,0,4,3,37
"5654, SA",47,17,0,10,12,0,0,13,40,144
"5655, SA",22,7,0,6,6,0,0,0,11,44
"5660, SA",7,3,0,0,0,0,0,0,3,17
"5661, SA",25,7,0,10,4,0,0,3,23,73
"5670, SA",94,55,0,23,8,0,0,6,94,280
"5671, SA",39,10,0,5,12,0,3,6,69,136
"5680, SA",344,207,0,154,22,0,4,77,406,1218
"5690, SA",368,292,0,445,38,0,6,141,317,1611
"5700, SA",1189,1037,3,944,33,3,7,288,732,4229
"5701, SA",3,0,0,0,0,0,0,0,0,10
"5710, SA",261,337,0,126,4,3,0,38,84,858
"5713, SA",3,0,0,0,0,0,0,0,3,4
"5715, SA",0,0,0,0,0,0,0,0,0,7
"5717, SA",0,0,0,0,0,0,0,0,0,4
"5719, SA",3,0,0,0,3,0,0,3,0,8
"5720, SA",10,0,0,61,4,0,0,8,133,213
"5722, SA",67,46,0,23,4,0,0,28,379,553
"5723, SA",270,118,0,220,27,5,9,162,456,1270
"5724, SA",27,5,0,58,24,0,3,25,39,175
"5725, SA",60,256,0,630,29,0,0,77,294,1354
"5730, SA",20,4,0,4,3,0,0,0,32,65
"5731, SA",3,5,0,67,13,0,0,14,176,280
"5732, SA",16,5,0,40,5,0,0,0,29,99
"5733, SA",20,0,0,25,3,0,10,7,34,104
"5734, SA",3,0,0,35,3,0,0,5,17,67
"5950, SA",0,0,0,0,0,0,0,0,0,0
"5960, SA",0,0,0,0,0,0,0,0,0,0
"6000, WA",196,177,0,226,8,0,5,85,72,772
"6003, WA",68,72,0,81,0,0,4,27,32,279
"6004, WA",46,31,0,49,0,0,4,9,27,168
"6005, WA",77,40,0,79,0,0,5,30,43,272
"6006, WA",825,850,0,501,25,7,5,149,269,2636
"6007, WA",509,507,4,362,12,4,8,91,141,1628
"6008, WA",1277,1015,6,616,33,3,8,131,315,3403
"6009, WA",1966,1250,3,723,47,3,16,157,399,4563
"6010, WA",1754,1304,3,614,35,9,17,171,431,4342
"6011, WA",1098,692,0,350,28,4,13,143,278,2607
"6012, WA",912,752,0,294,25,0,11,91,229,2318
"6014, WA",1997,2044,0,638,45,7,10,271,365,5380
"6015, WA",986,645,0,227,19,0,6,82,182,2154
"6016, WA",749,1017,0,435,22,7,4,104,212,2542
"6017, WA",111,83,0,99,4,0,0,20,41,365
"6018, WA",3447,3847,7,1708,67,6,32,519,870,10503
"6019, WA",1466,1613,3,770,46,0,17,240,429,4579
"6020, WA",2760,2393,3,638,40,9,14,195,485,6539
"6021, WA",2309,1825,6,724,57,8,14,268,436,5641
"6022, WA",707,695,3,257,5,0,7,77,158,1910
"6023, WA",2035,2273,5,524,25,10,16,147,355,5385
"6024, WA",1727,2068,5,684,19,4,15,194,310,5019
"6025, WA",3471,4432,17,1593,48,8,25,434,896,10925
"6026, WA",2676,3350,9,726,29,24,15,220,395,7438
"6027, WA",4007,6175,20,2122,55,3,41,593,1079,14085
"6028, WA",1602,3996,6,925,19,0,12,192,460,7210
"6029, WA",378,320,0,122,5,9,3,38,98,975
"6030, WA",1944,6218,55,2708,47,83,45,715,1164,12992
"6031, WA",541,3353,52,832,21,3,3,272,328,5403
"6032, WA",18,14,0,20,6,0,0,12,4,69
"6033, WA",45,58,0,10,7,0,0,14,13,153
"6034, WA",24,302,0,79,0,0,3,42,80,527
"6035, WA",488,1588,20,621,23,24,3,253,430,3452
"6036, WA",479,2693,37,1476,11,0,9,449,386,5534
"6037, WA",278,518,0,188,6,0,8,121,152,1275
"6038, WA",116,1346,11,536,6,6,8,172,293,2480
"6041, WA",234,243,0,55,7,0,5,56,431,1023
"6042, WA",10,9,0,8,0,0,0,0,52,84
"6043, WA",44,19,0,12,3,0,0,18,256,361
"6044, WA",217,119,0,84,10,0,6,42,573,1052
"6050, WA",1501,1251,0,476,25,0,8,186,307,3770
"6051, WA",554,714,4,420,24,3,5,100,204,2027
"6052, WA",1020,1360,3,686,20,4,12,192,281,3576
"6053, WA",1274,2021,8,964,31,9,17,243,453,5012
"6054, WA",1959,2662,33,1351,52,10,22,395,605,7080
"6055, WA",1210,3878,15,807,57,3,15,364,589,6940
"6056, WA",3742,5386,81,2151,114,13,39,782,1233,13538
"6057, WA",1794,2784,19,960,35,23,14,422,437,6485
"6058, WA",1193,1998,15,820,31,0,10,241,376,4688
"6059, WA",2849,2271,6,974,57,8,22,323,522,7035
"6060, WA",1367,1108,3,770,38,8,10,209,420,3931
"6061, WA",1946,2292,73,2389,55,5,25,704,824,8305
"6062, WA",4017,3389,17,2084,94,10,23,615,994,11255
"6063, WA",1099,2107,20,757,27,4,13,314,291,4635
"6064, WA",2633,4010,74,1808,73,4,41,559,599,9806
"6065, WA",3950,10877,38,2646,100,61,43,776,1219,19712
"6066, WA",1632,3047,20,867,29,4,24,240,346,6200
"6067, WA",0,0,0,0,0,0,0,0,0,0
"6068, WA",0,0,0,3,0,0,0,0,0,6
"6069, WA",1431,7258,120,1917,41,8,22,619,871,12290
"6070, WA",496,637,4,109,8,5,0,56,97,1410
"6071, WA",500,583,0,85,3,0,8,50,93,1324
"6072, WA",132,128,0,9,4,0,0,44,25,344
"6073, WA",443,446,0,120,6,0,12,55,94,1179
"6074, WA",137,160,0,36,4,0,0,13,37,386
"6076, WA",3297,3066,9,671,52,13,26,399,579,8107
"6077, WA",274,169,0,32,9,0,6,27,26,534
"6078, WA",103,125,0,40,5,0,0,25,33,333
"6079, WA",8,0,0,4,0,0,0,0,0,14
"6081, WA",549,839,3,122,4,0,5,90,101,1721
"6082, WA",343,598,0,111,11,0,5,63,112,1240
"6083, WA",422,619,0,75,15,0,4,89,138,1362
"6084, WA",641,1524,4,270,26,0,16,263,248,2986
"6090, WA",0,0,0,0,0,0,0,0,0,0
"6100, WA",836,967,3,702,30,0,9,170,375,3098
"6101, WA",1018,1544,7,1369,32,8,12,334,462,4784
"6102, WA",576,646,4,886,26,87,22,253,310,2806
"6103, WA",453,573,4,724,15,6,3,233,208,2215
"6104, WA",1101,1506,3,1241,39,6,18,345,477,4747
"6105, WA",1330,1305,14,1272,39,8,14,387,490,4856
"6106, WA",0,0,0,0,0,0,0,0,0,0
"6107, WA",3059,5146,43,3387,105,53,33,802,1129,13749
"6108, WA",2443,3388,32,1245,48,7,25,364,594,8139
"6109, WA",851,1602,28,774,23,0,18,244,294,3837
"6110, WA",2938,6425,63,2359,62,54,48,741,1045,13740
"6111, WA",2461,3576,52,1153,52,6,27,515,665,8516
"6112, WA",3146,9659,177,3125,80,11,46,1091,1572,18901
"6121, WA",288,503,0,78,13,0,0,40,59,982
"6122, WA",823,3693,30,721,28,4,15,304,500,6116
"6123, WA",147,272,0,72,3,0,7,44,38,580
"6124, WA",132,218,3,35,5,0,0,35,45,476
"6125, WA",382,475,5,103,24,0,3,96,75,1170
"6126, WA",41,20,0,26,7,0,0,19,17,124
"6147, WA",1626,1823,32,1002,36,7,20,249,412,5206
"6148, WA",2219,1898,9,981,56,6,22,190,517,5898
"6149, WA",2612,2173,10,749,29,0,16,164,397,6148
"6150, WA",1883,1135,3,522,35,0,9,133,297,4018
"6151, WA",1186,1135,3,632,25,3,14,164,358,3528
"6152, WA",1977,1707,6,1194,62,60,30,331,536,5895
"6153, WA",2421,1655,0,1008,56,3,16,262,644,6072
"6154, WA",1203,1057,0,396,19,15,9,133,229,3061
"6155, WA",4703,6984,18,2144,92,20,30,458,944,15398
"6156, WA",1750,1921,3,953,39,19,6,219,458,5372
"6157, WA",1296,1411,5,501,39,6,20,181,308,3746
"6158, WA",807,765,0,204,7,0,4,87,160,2040
"6159, WA",201,170,0,64,3,0,0,31,70,539
"6160, WA",549,506,0,311,19,9,8,112,185,1694
"6161, WA",0,0,0,20,0,0,0,33,54,111
"6162, WA",1227,1160,3,655,24,0,16,187,424,3700
"6163, WA",5489,5685,42,3087,122,61,57,992,1471,17000
"6164, WA",3149,9639,41,3082,97,16,31,855,1262,18182
"6165, WA",10,7,0,9,0,0,0,3,0,29
"6166, WA",1226,1272,0,405,27,0,13,176,306,3428
"6167, WA",1580,4068,90,1861,55,6,26,666,833,9188
"6168, WA",2469,2671,38,1815,47,9,27,525,965,8561
"6169, WA",3563,5074,46,2699,68,7,29,834,1498,13829
"6170, WA",416,2449,41,815,13,6,8,268,381,4397
"6171, WA",1358,5762,48,2093,53,16,23,758,796,10902
"6172, WA",687,2240,20,927,16,0,9,280,355,4545
"6173, WA",504,2150,4,756,10,0,3,177,343,3955
"6174, WA",200,661,15,230,4,0,0,91,245,1441
"6175, WA",242,675,0,224,9,0,0,69,195,1410
"6176, WA",83,279,0,68,3,0,0,52,27,514
"6180, WA",332,973,25,377,6,0,5,99,199,2018
"6181, WA",49,89,0,0,0,0,0,7,3,153
"6182, WA",0,0,0,0,0,0,0,0,0,0
"6207, WA",99,170,0,38,13,0,9,31,35,394
"6208, WA",1322,1600,19,798,28,116,23,290,906,5107
"6209, WA",181,237,0,89,8,0,3,27,116,674
"6210, WA",6830,8202,81,5083,147,116,84,1390,5198,27129
"6211, WA",813,1082,0,358,21,4,5,137,898,3336
"6213, WA",100,79,0,46,3,0,0,40,87,364
"6214, WA",75,92,0,38,4,0,0,14,24,253
"6215, WA",532,514,0,218,28,0,0,141,426,1863
"6218, WA",49,46,0,40,5,0,0,8,33,189
"6220, WA",635,490,4,300,29,3,7,171,313,1955
"6221, WA",38,29,0,22,0,0,0,15,11,116
"6223, WA",25,23,0,12,5,0,0,10,15,90
"6224, WA",150,159,3,62,16,0,4,34,52,481
"6225, WA",1242,1233,8,620,38,0,14,293,510,3967
"6226, WA",81,142,0,17,0,0,0,10,20,265
"6227, WA",74,127,0,36,7,0,5,15,17,284
"6228, WA",26,9,0,19,3,0,0,9,6,73
"6229, WA",14,9,0,16,0,0,0,6,4,44
"6230, WA",3745,5335,61,3204,99,12,31,908,1717,15113
"6232, WA",898,1709,5,738,15,53,7,219,375,4020
"6233, WA",1684,2970,23,1170,37,4,10,416,757,7079
"6236, WA",302,285,0,78,13,3,0,49,72,809
"6237, WA",354,354,0,87,20,0,4,44,86,951
"6239, WA",577,620,7,216,23,0,10,152,215,1814
"6240, WA",27,19,0,7,0,0,0,5,9,61
"6243, WA",16,5,0,0,0,0,0,4,9,34
"6244, WA",267,151,4,95,29,4,3,47,157,752
"6251, WA",71,46,0,21,7,0,0,22,30,189
"6252, WA",25,19,0,8,7,0,0,4,13,80
"6253, WA",127,74,0,40,3,0,5,24,113,387
"6254, WA",82,69,0,49,0,0,0,10,36,255
"6255, WA",668,526,6,233,29,6,10,140,305,1915
"6256, WA",64,43,0,21,11,0,0,15,29,180
"6258, WA",913,739,3,505,56,0,16,181,433,2844
"6260, WA",226,139,0,101,25,3,19,60,153,730
"6262, WA",143,70,4,41,12,3,4,30,307,610
"6271, WA",364,515,8,202,14,0,4,105,233,1446
"6275, WA",234,143,3,104,7,0,7,51,191,741
"6280, WA",2878,3270,19,2216,111,31,41,569,1979,11110
"6281, WA",732,951,0,530,22,3,12,187,1707,4145
"6282, WA",189,182,0,61,12,0,4,34,503,990
"6284, WA",203,319,0,148,21,3,5,82,236,1019
"6285, WA",832,1257,5,819,46,17,18,220,867,4079
"6286, WA",80,61,0,51,13,0,3,23,109,344
"6288, WA",80,45,0,42,16,0,0,24,82,287
"6290, WA",333,146,0,123,16,5,9,47,642,1318
"6302, WA",598,425,7,215,31,0,9,155,323,1758
"6304, WA",328,192,5,68,24,3,4,88,167,879
"6306, WA",184,70,0,67,26,3,3,41,95,482
"6308, WA",272,153,3,89,40,0,7,72,143,785
"6309, WA",62,22,0,7,5,0,0,17,24,135
"6311, WA",98,75,0,25,6,0,0,24,34,263
"6312, WA",557,509,0,407,26,5,7,169,227,1913
"6313, WA",39,41,0,12,4,0,0,25,17,136
"6315, WA",331,219,0,119,30,0,4,89,146,938
"6316, WA",56,33,0,15,8,0,4,12,32,173
"6317, WA",441,415,3,342,32,7,6,206,204,1657
"6318, WA",80,42,0,29,9,0,3,28,41,233
"6320, WA",82,37,0,41,15,0,3,26,49,258
"6321, WA",86,33,3,35,9,0,4,12,43,226
"6322, WA",53,10,0,10,7,0,0,16,29,122
"6323, WA",185,136,0,39,10,6,0,38,84,507
"6324, WA",487,371,3,296,47,3,8,131,239,1590
"6326, WA",76,53,0,20,11,0,0,18,28,205
"6327, WA",42,25,0,15,0,0,0,7,17,114
"6328, WA",55,33,0,34,25,0,6,12,68,233
"6330, WA",4462,4051,44,2892,166,33,57,782,2079,14565
"6333, WA",957,590,3,479,45,4,22,211,864,3166
"6335, WA",101,56,0,68,16,0,0,35,70,352
"6336, WA",60,21,0,22,14,0,5,25,56,206
"6337, WA",57,45,4,40,21,0,3,25,63,259
"6338, WA",107,61,0,45,19,3,6,42,267,540
"6341, WA",56,18,0,14,12,0,3,18,39,150
"6343, WA",37,10,0,10,14,0,0,13,23,122
"6346, WA",94,48,0,61,20,0,3,39,103,375
"6348, WA",120,49,0,128,9,0,0,39,338,680
"6350, WA",54,27,0,33,9,0,3,8,38,179
"6351, WA",17,3,0,4,0,0,0,0,6,37
"6352, WA",37,11,0,10,9,0,0,20,15,99
"6353, WA",126,58,0,56,25,0,9,26,93,388
"6355, WA",73,25,0,34,15,0,6,14,107,272
"6356, WA",22,4,0,12,9,0,0,7,25,71
"6357, WA",18,5,0,0,0,0,0,0,20,45
"6358, WA",19,13,0,3,9,0,0,0,27,64
"6359, WA",55,22,0,28,20,0,0,15,27,169
"6361, WA",18,5,0,3,7,0,3,5,20,52
"6363, WA",27,9,0,3,0,0,0,3,24,65
"6365, WA",97,41,0,31,8,3,0,27,67,277
"6367, WA",63,24,0,33,8,0,0,13,37,174
"6368, WA",13,4,0,0,8,0,5,0,6,36
"6369, WA",120,52,4,54,17,0,0,27,77,343
"6370, WA",84,42,0,31,6,0,6,13,49,227
"6372, WA",21,10,0,3,3,0,0,15,15,69
"6373, WA",24,0,0,0,9,0,0,4,13,50
"6375, WA",160,79,5,87,17,0,0,25,81,457
"6383, WA",195,68,0,70,21,0,0,60,76,490
"6384, WA",5,0,0,0,5,0,0,0,0,11
"6385, WA",4,0,0,0,0,0,0,0,5,12
"6386, WA",23,3,0,3,0,0,0,9,10,48
