Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
6394,17,66.480,0,0.000,0,0.000,1,5.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.230,2,7.860,1,6.615,3,202.740,0,0.000,0,0.000,26,301.965
6395,176,792.704,1,5.490,5,31.500,3,23.100,0,0.000,0,0.000,0,0.000,4,20.520,1,3.850,1,6.600,0,0.000,1,7.920,0,0.000,0,0.000,2,18.720,2,30.360,1,6.600,1,6.600,0,0.000,1,3.300,1,6.600,200,963.864
6396,21,82.330,0,0.000,1,12.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,8.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,24,110.060
6397,13,65.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,14,71.880
6398,75,342.673,0,0.000,0,0.000,0,0.000,1,6.600,1,6.000,1,3.300,1,5.400,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,3.960,0,0.000,0,0.000,0,0.000,0,0.000,81,374.533
6401,932,"4,180.807",2,12.870,9,57.950,9,86.490,4,20.790,7,40.120,9,49.010,4,22.155,6,37.370,14,161.040,16,153.100,8,50.635,9,170.415,8,46.520,8,48.300,7,52.740,7,42.150,6,32.800,2,12.520,20,130.630,1,6.600,"1,088","5,415.012"
6403,33,155.595,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.850,0,0.000,0,0.000,0,0.000,0,0.000,1,3.960,0,0.000,2,7.590,0,0.000,0,0.000,0,0.000,37,170.995
6405,32,125.815,0,0.000,0,0.000,1,7.920,1,6.600,1,10.005,0,0.000,0,0.000,1,6.480,0,0.000,0,0.000,1,6.600,1,7.700,0,0.000,0,0.000,0,0.000,0,0.000,1,5.280,2,13.200,0,0.000,0,0.000,41,189.600
6407,123,778.721,0,0.000,0,0.000,0,0.000,5,36.790,3,19.740,4,24.720,0,0.000,0,0.000,2,12.825,0,0.000,2,16.080,1,7.920,0,0.000,3,19.830,2,24.090,1,19.800,3,16.500,1,2.750,2,17.490,0,0.000,152,997.256
6409,38,156.370,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,1,19.800,0,0.000,1,6.555,1,8.580,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,44,211.120
6410,124,544.602,1,6.600,0,0.000,2,13.200,1,6.600,0,0.000,3,48.965,0,0.000,2,13.200,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.850,0,0.000,0,0.000,136,650.217
6411,11,56.410,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,63.010
6412,3,17.995,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.225,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,23.220
6413,6,27.080,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,6,27.080
6414,5,38.102,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,38.102
6415,370,"1,619.622",4,35.310,3,19.485,3,83.955,0,0.000,5,32.955,3,41.910,1,6.600,3,19.755,1,3.795,1,2.800,3,14.310,1,6.600,1,6.600,3,23.400,3,19.815,1,6.480,3,46.200,3,18.150,0,0.000,0,0.000,412,"2,007.742"
6418,131,533.620,5,37.140,0,0.000,1,6.400,1,6.600,1,6.400,1,2.240,1,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,5,33.000,2,13.080,1,6.600,0,0.000,0,0.000,150,664.880
6419,8,28.875,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,8,28.875
6420,4,12.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,20.400
6421,10,45.726,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,2,13.215,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,15,78.771
6422,3,13.620,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,13.620
6423,42,140.265,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,15.615,0,0.000,0,0.000,1,8.820,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,3,33.075,0,0.000,0,0.000,51,210.975
6424,3,15.860,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,15.860
6425,10,61.290,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,24.360,0,0.000,4,26.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,17,112.050
6426,84,419.050,0,0.000,0,0.000,1,6.480,1,6.600,0,0.000,0,0.000,3,20.460,6,41.440,1,6.600,1,6.615,1,6.600,1,6.460,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,101,533.505
6427,2,8.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,8.250
6428,12,49.985,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,49.985
6429,75,413.605,3,30.500,0,0.000,3,21.480,1,22.000,5,20.280,2,12.860,2,9.625,1,5.500,2,11.825,5,55.640,3,15.850,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,52.200,3,19.800,1,6.600,110,704.365
6430,"1,196","5,623.565",2,36.300,25,133.515,24,257.405,4,23.220,18,105.075,11,146.890,9,62.390,8,214.000,26,215.525,15,166.445,25,184.475,15,128.830,1,6.600,9,71.560,29,193.010,11,70.335,25,215.320,15,101.545,12,76.820,5,38.610,"1,485","8,071.435"
6431,9,52.705,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,5.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,11,58.585
6432,437,"1,627.233",2,13.200,4,25.910,13,77.450,2,13.200,4,135.410,13,168.350,7,69.470,5,29.385,4,23.535,3,37.200,7,46.200,5,43.050,0,0.000,5,22.015,20,125.300,4,29.260,4,25.990,3,18.510,4,26.400,1,6.600,547,"2,563.668"
6433,6,18.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,6,18.500
6434,12,86.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,86.400
6436,10,83.730,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,83.730
6437,187,320.730,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,187,320.730
6438,42,206.665,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.230,0,0.000,0,0.000,1,39.600,0,0.000,1,39.600,0,0.000,0,0.000,0,0.000,46,299.095
6440,17,193.860,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,23.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,19,216.960
6442,87,481.660,1,6.600,0,0.000,0,0.000,0,0.000,3,17.860,0,0.000,2,23.180,0,0.000,1,6.600,1,6.615,4,25.865,2,13.215,0,0.000,0,0.000,2,13.230,0,0.000,2,9.900,2,197.600,2,13.200,0,0.000,109,815.525
6443,45,350.865,1,6.050,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,46,356.915
6445,2,11.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.015,0,0.000,0,0.000,0,0.000,0,0.000,3,16.895
6446,2,8.140,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,15.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.030,0,0.000,0,0.000,4,33.170
6447,3,18.220,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,29.020
6448,8,35.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.510,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,42.125
6450,551,"2,206.085",1,99.550,1,6.100,1,5.040,1,2.480,0,0.000,2,11.350,1,10.800,7,91.210,9,63.535,9,59.940,19,139.440,23,179.650,12,90.320,15,115.080,22,146.175,1,6.490,9,67.775,22,148.390,25,166.200,6,93.740,737,"3,709.350"
6460,101,528.286,1,6.440,0,0.000,2,13.040,0,0.000,1,6.325,0,0.000,1,6.050,1,3.900,1,1.650,0,0.000,1,6.440,2,8.890,0,0.000,2,10.560,5,31.695,0,0.000,1,4.950,2,13.200,1,6.600,0,0.000,122,648.026
6461,65,302.300,0,0.000,0,0.000,0,0.000,1,3.720,0,0.000,0,0.000,0,0.000,0,0.000,4,45.960,0,0.000,3,43.680,2,8.625,0,0.000,0,0.000,0,0.000,2,24.090,0,0.000,0,0.000,1,6.615,0,0.000,78,434.990
6462,7,38.188,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.040,0,0.000,1,7.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,50.428
6465,1,2.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.100
6466,6,20.940,0,0.000,0,0.000,1,15.840,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,36.780
6467,4,20.060,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,20.060
6468,12,50.935,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,6.600,1,25.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,0.825,0,0.000,0,0.000,0,0.000,16,90.160
6472,18,142.390,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.230,22,173.020
6473,5,9.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,1.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,17.680
6475,42,206.070,1,7.920,0,0.000,0,0.000,1,7.935,0,0.000,1,7.920,4,52.860,2,6.860,1,6.600,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.300,0,0.000,4,24.900,0,0.000,59,347.565
6476,2,4.650,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,11.265
6477,24,133.665,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.935,0,0.000,2,19.400,0,0.000,1,7.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,28,168.200
6479,78,364.710,0,0.000,1,6.600,0,0.000,0,0.000,1,6.555,1,11.800,0,0.000,1,6.600,0,0.000,0,0.000,1,10.500,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,9.240,0,0.000,0,0.000,85,422.605
6480,2,5.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,5.920
6484,7,38.440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,38.440
6485,72,227.490,1,6.600,0,0.000,0,0.000,2,13.230,0,0.000,0,0.000,0,0.000,1,2.475,0,0.000,0,0.000,0,0.000,1,5.500,0,0.000,0,0.000,1,6.600,0,0.000,1,6.600,2,19.800,1,6.600,0,0.000,82,294.895
6487,4,15.795,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,15.795
6488,27,97.425,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,2,12.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,31,123.125
6489,8,34.410,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,41.010
6490,26,102.630,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,27,109.230
6501,193,"1,013.440",2,12.995,2,13.200,3,19.710,4,58.470,2,13.215,3,29.715,3,19.800,5,45.160,2,12.585,3,14.685,3,21.000,1,6.600,2,17.050,4,48.725,1,6.600,2,13.265,4,54.160,0,0.000,2,13.260,1,6.600,242,"1,440.235"
6502,242,"1,019.721",4,29.730,1,4.800,3,19.250,0,0.000,2,9.850,2,12.000,0,0.000,5,40.450,1,3.900,2,13.200,4,26.200,2,13.000,0,0.000,4,28.215,2,18.810,0,0.000,2,7.140,4,21.150,0,0.000,2,26.400,282,"1,293.816"
6503,422,"3,117.126",2,13.215,3,19.655,4,31.250,6,39.570,5,30.330,3,83.060,5,34.375,5,34.055,3,51.285,1,5.310,6,71.315,1,5.400,2,13.215,5,30.210,5,37.760,6,79.280,7,47.025,11,110.830,4,36.090,4,45.540,510,"3,935.896"
6504,22,101.350,0,0.000,1,6.510,0,0.000,1,3.900,0,0.000,0,0.000,0,0.000,0,0.000,1,5.985,0,0.000,0,0.000,1,6.600,1,16.000,1,3.960,0,0.000,1,6.500,0,0.000,0,0.000,0,0.000,0,0.000,29,150.805
6505,18,67.493,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,18,67.493
6506,8,25.925,0,0.000,0,0.000,2,132.000,1,99.000,1,99.000,1,11.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,14,374.405
6507,87,370.400,0,0.000,2,26.350,5,26.650,1,5.300,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,1,2.600,2,11.880,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,1,6.660,1,10.560,104,486.800
6509,7,64.930,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,19.800,1,5.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.555,0,0.000,1,6.600,0,0.000,0,0.000,12,109.525
6510,243,"1,216.170",0,0.000,1,6.600,3,15.240,1,6.000,2,11.340,0,0.000,2,12.665,2,13.215,2,13.200,1,15.275,1,5.200,0,0.000,0,0.000,3,19.800,5,32.915,1,3.900,0,0.000,2,13.230,1,6.290,0,0.000,270,"1,391.040"
6511,106,536.889,0,0.000,2,11.730,1,6.400,0,0.000,1,6.615,4,23.015,0,0.000,0,0.000,0,0.000,1,6.050,1,6.600,0,0.000,1,6.600,1,6.650,2,8.860,0,0.000,3,19.800,4,26.400,1,7.800,0,0.000,128,673.409
6512,9,44.335,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.560,0,0.000,10,54.895
6513,21,97.405,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.290,0,0.000,0,0.000,0,0.000,22,103.695
6514,140,596.445,0,0.000,7,45.230,2,12.825,2,19.800,2,10.175,5,56.605,0,0.000,2,13.200,3,18.480,0,0.000,1,10.530,1,6.600,0,0.000,1,6.600,1,6.510,1,6.400,1,6.600,2,13.200,4,26.200,0,0.000,175,855.400
6515,33,147.500,2,13.750,2,20.520,0,0.000,1,6.600,1,3.850,0,0.000,1,5.220,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,40,197.440
6516,373,"1,645.959",6,38.430,7,49.720,2,10.465,4,21.600,5,44.050,4,26.445,7,43.425,4,23.610,4,26.280,3,18.715,2,12.180,6,38.515,6,35.970,6,39.600,2,13.250,2,13.250,4,26.310,3,19.700,10,63.180,3,19.800,463,"2,230.454"
6517,63,282.305,0,0.000,0,0.000,0,0.000,0,0.000,1,3.780,1,6.600,0,0.000,0,0.000,1,6.600,1,6.600,1,8.140,0,0.000,0,0.000,1,6.600,1,6.615,2,11.880,0,0.000,0,0.000,1,6.600,0,0.000,73,345.720
6518,36,276.205,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.920,0,0.000,39,297.325
6519,68,321.704,1,6.600,0,0.000,1,6.600,2,12.780,0,0.000,1,6.600,1,6.600,1,6.600,0,0.000,2,13.200,6,42.015,1,6.600,2,14.400,0,0.000,1,6.600,2,13.200,1,6.600,0,0.000,1,6.600,1,6.600,92,483.299
6521,54,407.960,1,6.600,3,18.400,3,22.200,0,0.000,2,13.230,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,3,16.540,0,0.000,1,6.840,0,0.000,0,0.000,1,6.600,1,4.950,0,0.000,0,0.000,0,0.000,70,509.920
6522,66,324.715,1,6.600,1,4.120,3,16.230,2,12.780,0,0.000,0,0.000,3,19.800,1,6.600,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,19.220,0,0.000,0,0.000,0,0.000,1,3.850,0,0.000,1,6.600,81,427.115
6525,566,"2,165.941",4,22.490,9,46.630,6,46.710,8,87.330,10,58.525,6,34.290,8,49.190,7,39.050,10,78.600,9,54.280,6,100.890,4,26.310,2,11.880,7,39.820,7,40.990,8,46.070,5,29.850,5,27.740,6,34.080,6,59.960,699,"3,100.626"
6528,59,235.350,1,6.600,2,10.720,1,3.025,2,15.700,0,0.000,0,0.000,2,6.740,1,22.500,1,6.600,0,0.000,1,5.500,0,0.000,1,2.790,1,6.600,2,17.940,0,0.000,0,0.000,1,6.600,2,7.810,0,0.000,77,354.475
6530,"3,516","13,754.825",38,248.300,38,242.840,45,306.160,34,199.375,45,262.130,59,355.975,46,383.350,49,369.570,37,306.145,43,312.295,48,272.245,38,363.525,40,269.155,38,235.030,46,276.865,35,250.625,58,386.015,45,330.030,41,259.835,21,135.395,"4,360","19,519.685"
6531,8,36.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,8,36.000
6532,735,"3,079.305",8,43.030,12,75.080,8,51.970,12,73.725,14,89.250,12,75.380,14,85.870,10,68.600,9,59.200,8,46.760,7,45.540,9,71.100,9,53.290,10,67.560,12,75.415,11,66.040,22,131.260,11,93.525,16,100.870,8,47.460,957,"4,500.230"
6535,238,949.870,2,12.500,2,10.020,2,13.300,4,21.725,2,7.700,0,0.000,4,18.400,5,27.455,2,10.450,2,13.110,3,16.850,2,10.560,0,0.000,0,0.000,4,26.400,1,6.600,2,12.100,4,23.650,2,13.200,1,6.600,282,"1,200.490"
6536,223,"1,098.327",0,0.000,2,10.200,1,5.500,3,25.840,1,8.400,0,0.000,0,0.000,2,12.100,0,0.000,1,5.500,4,45.430,6,37.400,0,0.000,0,0.000,4,38.430,1,6.600,1,6.600,2,16.500,2,13.200,0,0.000,253,"1,330.027"
6537,88,635.801,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,88,635.801
6556,309,"1,079.843",0,0.000,1,3.850,5,28.955,1,6.600,5,32.380,4,25.850,0,0.000,4,23.610,1,5.120,3,18.700,1,6.600,4,23.730,0,0.000,2,10.575,5,25.410,4,30.210,2,12.915,7,50.000,2,11.110,1,6.600,361,"1,402.058"
6558,118,387.829,0,0.000,0,0.000,0,0.000,1,5.400,0,0.000,0,0.000,0,0.000,2,13.215,1,6.600,0,0.000,1,6.555,1,6.600,0,0.000,2,12.100,3,17.070,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600,131,468.569
6560,172,535.720,2,10.305,2,10.450,0,0.000,3,14.190,0,0.000,0,0.000,1,6.500,0,0.000,1,6.600,3,16.500,2,13.260,3,23.670,2,10.260,2,13.200,2,13.200,2,7.800,2,13.200,0,0.000,2,10.230,2,13.260,203,718.345
6562,249,855.865,0,0.000,0,0.000,2,13.040,0,0.000,3,22.300,1,3.780,0,0.000,0,0.000,2,23.100,0,0.000,4,23.850,1,3.960,1,6.650,4,24.660,2,13.250,1,6.600,2,16.885,5,30.410,2,10.450,1,6.650,280,"1,061.450"
