postcode,installations,households,installRate,income,ownership,solar
3888,531,1866.9535822401615,0.2844205689157263,$767,0.797947908445146,13.5
3889,27,153.63843416370108,0.1757372765933791,$545,0.9180327868852459,13.5
3890,54,228.90467289719626,0.23590606218970472,$749,0.7380952380952381,13.5
3891,36,102.78439716312057,0.3502477126257538,$774,1.0,13.5
3892,247,809.3619389587074,0.3051786699011079,$774,0.8114035087719298,15.3
3893,4,21.0,0.19047619047619047,"$1,374",1.0,14.6
3895,26,126.96390977443609,0.2047826035460909,$671,0.8333333333333334,15.1
3896,52,224.90588235294118,0.23120782549563215,"$1,011",0.823943661971831,15.1
3898,111,717.1512437810945,0.15477906642783706,"$1,025",0.6217008797653959,15.1
3900,24,116.6353488372093,0.20576952218402814,$756,0.8333333333333334,15.1
3902,64,155.98987341772153,0.41028304336535965,"$1,008",0.9083333333333333,14.6
3903,119,356.28702290076336,0.33400037708683283,$900,0.8043478260869565,14.6
3904,322,958.0738882554161,0.3360909883332056,"$1,001",0.8248686514886164,14.6
3909,1196,4208.075299011961,0.28421544649660047,$869,0.752045535396656,14.6
3910,2043,8443.104930332262,0.24197259383339226,"$1,579",0.8156852389754423,14.0
3911,388,1314.0609336609336,0.295267890598531,"$1,492",0.85,14.0
3912,1531,5614.065856950067,0.2727078803510404,"$1,485",0.8192090395480226,14.0
3913,375,1265.03498349835,0.2964344898691801,"$1,523",0.8556244464127547,14.0
3915,951,4414.166922234392,0.21544269094350801,$973,0.6112164725006773,14.0
3916,182,760.3322160148975,0.23936904969502698,"$1,708",0.8338557993730408,14.0
3918,612,1455.1494290375203,0.42057536345583096,"$1,449",0.8702659145850121,14.0
3919,330,1330.1934640522875,0.24808421400199296,"$1,167",0.7602441150828247,14.0
3921,66,91.14545454545454,0.7241172950329144,$477,0.9183673469387755,14.0
3922,1475,8415.075308802496,0.17528066545727675,$903,0.7317156527682843,14.0
3923,142,484.9185185185185,0.29283270194305266,$924,0.8721461187214612,14.0
3925,608,2820.0703703703703,0.21559745685358522,"$1,100",0.7660406885758998,14.0
3926,492,1827.986659494352,0.26914857252628666,"$1,533",0.8537234042553191,14.0
3927,279,1193.0755963302752,0.23384938964317342,"$1,468",0.8388704318936877,14.0
3928,86,274.9482993197279,0.3127860772835462,"$1,724",0.8472222222222222,14.0
3929,221,921.0186666666667,0.2399517056476597,"$1,632",0.8189910979228486,14.0
3930,1492,6514.013868499141,0.22904464591564705,"$2,030",0.9079064786721399,14.0
3931,2256,8680.944032569103,0.2598795697260523,"$1,203",0.7970588235294118,14.0
3933,135,370.98311345646437,0.36389796490249826,"$2,028",0.9029126213592233,14.0
3934,1849,8095.0771502099415,0.2284104234821341,"$1,707",0.8470227529449734,14.0
3936,1192,7692.186311908959,0.15496244522244065,"$1,157",0.7312711454809087,14.0
3937,225,878.8130775937227,0.25602714130753756,"$1,774",0.8745173745173745,14.0
3938,383,1986.0802216066481,0.19284216006651056,"$1,241",0.8119266055045872,14.0
3939,1659,8592.053439284828,0.19308539125404803,$973,0.7422530076558512,14.0
3940,366,3359.0883305785123,0.10895813505951074,$786,0.6353003721424774,14.1
3941,1454,11708.035987147447,0.12418820727884126,"$1,067",0.746614242027086,14.1
3942,367,3461.0337247816924,0.10603768387814505,"$1,060",0.8136315228966986,14.1
3943,343,2931.0437567470312,0.11702315914269143,"$1,136",0.861764705882353,14.1
3944,134,1407.0507936507936,0.0952346572026145,"$1,863",0.9055555555555556,14.1
3945,205,471.0191304347826,0.4352264839238506,"$1,226",0.856,14.0
3946,45,97.0,0.4639175257731959,"$1,137",0.7941176470588235,14.0
3950,628,2171.0915811088294,0.28925541670575916,$948,0.7634032634032634,13.8
3951,170,476.05765765765767,0.35709960183489015,"$1,088",0.8731563421828908,13.8
3953,1000,3285.0238244514107,0.3044117952986222,"$1,131",0.7862250658637561,13.8
3954,66,165.06842105263158,0.3998341995344833,"$1,329",0.9071428571428571,13.8
3956,638,2797.036798803291,0.22809853637712868,$881,0.8269598470363289,13.8
3957,49,130.63849372384936,0.37508087090761183,"$1,402",0.8556701030927835,13.8
3958,30,140.70810810810812,0.21320732972225423,"$1,375",0.8260869565217391,13.8
3959,336,1236.1390313390314,0.2718140852134023,"$1,029",0.8574938574938575,13.8
3960,532,1442.1834612105713,0.36888510672105357,$865,0.7833333333333333,13.8
3962,188,524.8471494607088,0.3581995256965268,$844,0.7956989247311828,13.8
3964,28,86.0,0.32558139534883723,$819,0.9298245614035088,13.8
3965,50,115.65490196078431,0.4323206293232063,$830,0.8888888888888888,13.8
3966,86,273.77836411609496,0.31412270388003316,$866,0.8307692307692308,13.8
3967,24,67.0,0.3582089552238806,$939,0.7307692307692307,13.8
3971,614,2196.043804034582,0.2795936942933271,$885,0.7618122977346279,13.8
3975,2112,4392.13871226289,0.48085912999588953,"$1,947",0.8351090816844241,14.0
3976,2314,8239.063626834382,0.2808571586294554,"$1,307",0.7289771932279278,14.0
3977,11324,31889.307208888502,0.3551033556741447,"$1,560",0.7817915460749634,14.0
3978,3674,3830.9849223946785,0.9590223074288295,"$1,864",0.7592765824758341,14.0
3979,55,144.55151515151516,0.3804871913127332,"$1,402",0.9019607843137255,14.0
3980,463,1266.053243470935,0.3657034191790127,"$1,501",0.8673376029277219,14.0
3981,591,1845.1347688410385,0.32030180666489605,"$1,379",0.8028627195836044,14.0
3984,990,3108.0559036144577,0.3185270891841737,$943,0.7665350444225074,14.0
3987,237,567.1053892215568,0.41791174004768417,"$1,404",0.8845360824742268,14.0
3988,169,430.12225201072386,0.3929115483097268,"$1,184",0.8521739130434782,13.8
3990,25,53.0,0.4716981132075472,"$1,075",0.9230769230769231,14.0
3991,89,184.91153846153847,0.4813112299020321,$811,0.7971014492753623,14.0
3992,159,478.4415584415584,0.33232899022801304,"$1,052",0.8070652173913043,14.0
3995,1561,5570.111247443763,0.28024574925974316,$840,0.7124871531346352,14.0
3996,1042,4220.07032740397,0.24691531637127945,"$1,042",0.7475547275267815,14.0
4000,222,1198.1206532180595,0.18529018709737216,"$1,728",0.43912591050988553,16.3
4005,517,1898.0535132096684,0.2723843118236096,"$2,054",0.7021822849807445,16.3
4006,338,954.7761689291101,0.35400967367996355,"$1,618",0.4590604026845638,16.3
4007,714,2753.0529821843534,0.25934844139232344,"$1,918",0.7424967377120487,16.7
4008,69,128.94782608695652,0.5351001416144042,"$1,199",0.6037735849056604,16.9
4010,171,472.9249042145594,0.361579604871939,"$1,724",0.5831062670299727,16.3
4011,1243,4179.020820034372,0.29743809699176765,"$1,828",0.7488776655443322,16.7
4012,1917,6106.014269044841,0.3139527546993228,"$1,726",0.7080237741456167,16.7
4013,510,1603.1245854361932,0.3181287372379948,"$1,672",0.6328928046989721,16.7
4014,1981,4463.078111165765,0.4438640666054932,"$1,861",0.7375599898964385,16.9
4017,5814,13435.998751579104,0.4327181110609059,"$1,591",0.7634507572588068,16.9
4018,1995,4993.425652040503,0.399525323699326,"$1,408",0.6390265885534024,16.9
4019,2631,7192.004136967156,0.36582292639079095,"$1,138",0.6613235994286621,16.9
4020,3357,7591.027469682518,0.44223262442500433,"$1,125",0.6659950402975822,16.9
4021,1533,3885.0033083484104,0.3945942585700674,"$1,123",0.6429401510749564,16.9
4022,1379,2388.0223848471805,0.5774652736717323,"$1,157",0.5467177767129852,16.9
4025,195,309.8888888888889,0.6292577984940838,"$1,093",0.6557377049180327,16.9
4030,1270,4009.933760292772,0.3167134610989871,"$1,834",0.6805875576036866,16.3
4031,1258,4165.0005766458435,0.30204077450886985,"$1,796",0.6891632373113855,16.3
4032,1290,4749.99282286668,0.2715793577181594,"$1,369",0.6140350877192983,16.3
4034,5941,16603.02025566603,0.3578264622048235,"$1,503",0.701610720086627,16.9
4035,4864,8418.038759496823,0.5778067954976651,"$2,100",0.8456957928802589,16.3
4036,1182,2444.973122529644,0.4834408972058828,"$1,584",0.7357207615593835,16.9
4037,1496,2533.0054054054053,0.5906027665032031,"$2,368",0.872043918918919,16.3
4051,2620,8500.026546736355,0.30823433145699614,"$1,895",0.6931174089068826,16.3
4053,5409,16339.021106853446,0.33104798412502084,"$1,759",0.7105642999518867,16.3
4054,1961,5345.047739888977,0.36688166232182845,"$1,606",0.7268508753427547,16.3
4055,3627,6923.016752691344,0.5239045534000756,"$2,096",0.8168093385214008,16.3
4059,803,3023.9944827586205,0.2655428125210957,"$1,634",0.6006984866123399,16.3
4060,1417,3903.961384690395,0.3629646557357984,"$2,289",0.8077370564281559,16.3
4061,2533,5978.023841515935,0.42371861791666426,"$2,163",0.8436191516475514,16.3
4064,904,3263.024510423247,0.2770435824531217,"$2,190",0.6111111111111112,16.3
4065,1065,3265.007918342097,0.32618603894252873,"$2,538",0.785639958376691,16.3
4066,951,2907.907757833891,0.3270392595631722,"$1,779",0.6912,16.3
4067,541,1652.9488108720273,0.3272938620008389,"$1,385",0.6143057503506312,16.3
4068,1813,5546.020262525421,0.32690107756195563,"$1,730",0.7101838463127453,16.3
4069,5245,11880.026003824092,0.4414973501162096,"$2,403",0.8573569354687647,16.3
4070,2244,4011.084698097601,0.5594496673341992,"$2,128",0.817586018569088,16.3
4073,1679,3144.9894571697523,0.5338650646895874,"$2,254",0.8103092783505155,16.3
4074,4367,8775.018563432835,0.4976627648627567,"$1,958",0.8008008008008008,16.3
4075,2823,8009.067479014351,0.35247549198417005,"$1,946",0.7310616727682343,16.3
4076,777,1909.1161367726454,0.40699462176958806,"$1,271",0.5635324015247777,16.3
4077,3879,10408.163146327357,0.37268823955442615,"$1,085",0.5067660550458716,16.3
4078,4069,9019.102464040025,0.4511535395260748,"$1,639",0.6658043853165805,16.3
4101,1114,3123.9621835925586,0.35659842678341874,"$1,728",0.6147919876733436,16.3
4102,536,1504.9625079164027,0.3561550518239047,"$1,489",0.5850393700787402,16.3
4103,1187,3961.0042639593908,0.29967147745846745,"$1,613",0.6050073637702503,16.3
4104,568,1891.0836448598131,0.30035688878378836,"$1,665",0.6797546012269938,16.3
4105,1371,4363.033031026253,0.3142309467406254,"$1,676",0.6863002892453326,16.3
4106,295,608.1946830265848,0.4850420568163784,"$1,375",0.5758196721311475,16.3
4107,945,2355.0040973111395,0.40127318720123145,"$1,628",0.7104247104247104,16.3
4108,945,2131.1180398492193,0.44342921524274675,"$1,275",0.5584843492586491,16.3
4109,6274,12628.008450704225,0.49683210337494815,"$1,388",0.6925830732513311,16.3
4110,2311,3939.0844232388436,0.5866845570422734,"$1,370",0.5816816816816817,16.3
4111,131,245.91824817518247,0.5326973535802059,"$1,489",0.8116591928251121,16.3
4112,1469,2561.045214521452,0.5735939340979156,"$1,835",0.743623000432339,16.3
4113,4180,9860.035150873478,0.4239335799558182,"$1,530",0.6561617530780527,16.3
4114,2698,10002.958162008526,0.2697202123914772,$960,0.4434696651427159,16.3
4115,3527,6410.0746375575645,0.5502276025515821,"$1,784",0.760319347715305,16.3
4116,4468,8495.108434701244,0.5259497314653324,"$1,707",0.7182804129099699,16.3
4117,322,443.0319248826291,0.7268099247820715,"$1,733",0.6375321336760925,16.3
4118,5322,10355.040673838035,0.5139525925229835,"$1,557",0.6783209237077803,16.3
4119,1205,2220.147705442903,0.5427566810288469,"$1,648",0.6982581967213115,16.3
4120,607,2112.994734367654,0.2872700012580268,"$1,671",0.6150881057268722,16.3
4121,2959,8609.989274664833,0.3436705790920032,"$2,031",0.7512663982335368,16.3
4122,5403,14748.012673922029,0.36635444513509136,"$1,594",0.719291548973204,16.3
4123,3736,6732.091950977145,0.5549537984931607,"$1,709",0.771571072319202,16.3
4124,4500,6428.05124979308,0.7000566462728273,"$1,671",0.7672879289322417,16.3
4125,1778,2572.0320258794986,0.6912822165937138,"$1,303",0.8607254814151366,16.3
4127,3859,9639.136052439913,0.4003470828719331,"$1,418",0.6672988028920233,16.3
4128,2970,5544.991436217663,0.5356185007971608,"$1,865",0.8065230521441514,16.3
4129,1127,2208.012885411873,0.5104136880024477,"$1,619",0.7152351738241309,16.3
4130,1681,2864.0498516320476,0.5869311244851763,"$2,021",0.863921568627451,16.3
4131,1315,3414.027135069655,0.3851756145966223,"$1,320",0.4856252164877035,16.3
4132,3236,8238.093492407808,0.3928093317928819,"$1,336",0.5120709714950553,16.3
4133,2883,6276.16,0.45935731402641106,"$1,334",0.6077691872524986,16.3
4151,1296,3877.9316981132074,0.3341987690578882,"$1,789",0.7035619664409773,16.3
4152,5885,16592.04680063796,0.354688006290684,"$1,959",0.7242547425474255,16.3
4153,718,1570.989447236181,0.45703680649361905,"$2,094",0.8074490513000703,16.7
4154,1838,3589.138300653595,0.5121006342010542,"$2,486",0.7689205955334988,16.7
4155,284,470.2742857142857,0.6039028894991373,"$2,476",0.9223057644110275,16.7
4156,654,998.0466595970307,0.6552799848697031,"$2,514",0.8978021978021978,16.7
4157,3593,7161.045579335793,0.5017423727015659,"$1,520",0.7550738007380073,16.7
4158,515,1528.0293080054273,0.33703542026444616,"$1,299",0.6624629080118695,16.7
4159,2849,5111.028866815325,0.5574220131093112,"$1,673",0.78125,16.7
4160,3594,6486.021012658228,0.5541147635793793,"$1,834",0.790998977156495,16.7
4161,3105,6043.021478334749,0.5138158140148845,"$1,591",0.7736958119030125,16.7
4163,2441,5610.990699313017,0.4350390387028915,"$1,275",0.6965989216092907,16.7
4164,3112,5014.112465878071,0.6206482246215487,"$1,936",0.7748725902947042,16.7
4165,7638,13013.067605633803,0.5869484606914089,"$1,687",0.7634473798181031,16.7
4169,560,2044.922934158197,0.2738489508068072,"$1,802",0.5775240384615384,16.3
4170,2451,8262.024345223248,0.29665853035364925,"$2,065",0.6570417551309271,16.3
4171,1547,4567.972927241963,0.33866225230324276,"$2,392",0.7187179487179487,16.3
4172,590,1612.0580172987359,0.3659917904125067,"$2,030",0.6568132660418169,16.7
4173,1409,3256.045165476963,0.43273355509293193,"$1,643",0.7343696027633851,16.7
4174,454,914.9305389221557,0.4962125327402885,"$1,669",0.7447335811648079,16.7
4178,3582,9586.048788046486,0.3736680335350104,"$1,467",0.6743536836994781,16.9
4179,2981,7301.056673511293,0.4082970634668898,"$1,709",0.7328671328671329,16.7
4183,484,1567.0766433566434,0.3088553467067716,"$1,013",0.6468305304010349,16.9
4184,2156,4515.0555187115115,0.477513508098627,$707,0.6832957837141937,16.7
4205,1062,2246.1456842105263,0.4728099372473567,$949,0.6979332273449921,16.3
4207,9675,20577.161822962313,0.4701814605551455,"$1,272",0.6286381500256308,16.3
4208,4014,6639.164795640327,0.6045941204284961,"$1,831",0.6818259240333844,16.3
4209,7416,16282.31855732074,0.455463389559202,"$1,705",0.455744143638659,16.3
4210,3896,6857.130709195792,0.568167673218661,"$1,745",0.744970906068163,16.3
4211,9975,21607.048373006135,0.4616549112956053,"$1,459",0.6975239913048089,16.3
4212,5562,10312.105256227367,0.5393661005002998,"$1,688",0.7664950865699579,16.3
4213,5364,9852.008286329607,0.5444575201426646,"$1,669",0.8083067092651757,16.3
4214,6208,13291.067629538964,0.46708061180901095,"$1,449",0.6931324993617565,16.3
4215,3346,13615.078599661209,0.24575693599618736,"$1,034",0.5232547877504192,16.3
4216,5217,13242.045054243777,0.3939723795402787,"$1,180",0.6875056301234123,16.3
4217,2987,7777.990648030495,0.38403234654908636,"$1,275",0.7308438409311349,16.3
4218,3673,9312.0369396697,0.39443572054067494,"$1,399",0.708092485549133,16.3
4220,4036,10259.05518391164,0.39340854763402566,"$1,393",0.7538234960915373,16.3
4221,4091,8980.018223234623,0.45556700424227115,"$1,308",0.7605706207428351,16.3
4223,2486,5089.016035277611,0.48850307854539626,"$1,392",0.7741122565864834,16.3
4224,657,2152.0756866734487,0.3052866607194247,"$1,288",0.7215469613259669,16.3
4225,321,984.8804835924007,0.3259278718054565,"$1,039",0.6597671410090556,16.3
4226,4617,11569.059270262742,0.3990817137455243,"$1,466",0.6656528990483666,16.3
4227,2816,7247.0776264002425,0.38857042040527434,"$1,458",0.6445198088484662,16.3
4228,1079,1687.0009495548961,0.6395965575980778,"$1,903",0.8932885906040269,16.3
4230,9,399.87368421052633,0.02250710750763399,"$1,265",0.5417867435158501,16.3
4270,955,1374.1121991701245,0.69499419376144,"$1,841",0.8717077315208156,16.3
4271,353,1292.014499605989,0.2732167480377739,"$1,217",0.7971428571428572,16.3
4272,1149,2005.0332467532467,0.5730578292707004,"$1,266",0.8401486988847584,16.3
4275,755,1244.0885714285714,0.606869974806571,"$1,542",0.7813953488372093,16.3
4280,4202,5424.093023255814,0.7746917285496235,"$1,791",0.8270676691729323,16.3
4285,4077,7512.0855879752435,0.5427254458503696,"$1,296",0.7109982542453579,16.3
4287,141,329.0861952861953,0.4284591758015769,$982,0.7478991596638656,16.3
4300,9087,19263.164657276997,0.47172934259102783,"$1,706",0.5780643620514657,16.3
4301,3962,9409.17150232318,0.4210785188708441,"$1,369",0.49386201816842623,16.3
4303,453,1456.006089965398,0.311125072293321,$941,0.47007805724197743,16.3
4304,2429,7010.109798831927,0.34649956558522615,"$1,140",0.581418918918919,16.3
4305,9117,24647.095399845603,0.3699015990361733,"$1,253",0.5924830678240962,16.3
4306,8626,12723.127163417745,0.6779779757921436,"$1,663",0.8174997740215132,16.4
4307,346,582.2630136986302,0.5942331761760914,"$1,424",0.7524950099800399,16.3
4309,651,1252.17908113392,0.519893687579002,"$1,117",0.8284313725490197,16.8
4310,1348,2402.923250564334,0.5609833770943029,"$1,098",0.7901234567901234,16.3
4311,2216,4079.114830389683,0.5432551159115819,"$1,100",0.7143284475022434,16.4
4312,829,1308.9157894736843,0.6333486131551224,$859,0.7778904665314401,16.4
4313,589,1086.22695035461,0.542243957220648,$853,0.7462857142857143,16.4
4340,1053,2164.949459108611,0.48638548838620865,"$1,243",0.6957730812013349,16.4
4341,3529,5539.088194026859,0.6371084691891237,"$1,173",0.7538167938931297,16.4
4342,573,986.1572815533981,0.5810432176674786,"$1,055",0.7435265104808878,16.4
4343,1926,3871.0238361266292,0.4975427901077374,"$1,140",0.6654170571696345,16.4
4344,508,973.1288782816229,0.5220274635123767,"$1,228",0.7734668335419274,16.4
4345,1,24.533333333333335,0.04076086956521739,$574,0.0,16.4
4346,254,355.4511013215859,0.7145849289975882,"$1,307",0.7666666666666667,16.4
4347,314,483.14474327628363,0.6499087579235874,"$1,163",0.8505154639175257,16.4
4350,11703,43117.132461072666,0.27142343036299527,"$1,231",0.6413970040552843,16.4
4352,5407,10170.120153811355,0.5316554689841764,"$1,723",0.8399955086458567,16.8
4353,54,121.87777777777778,0.4430668246877564,$974,0.8932038834951457,16.4
4354,259,481.05892857142857,0.5383955782073031,"$1,081",0.801452784503632,16.4
4355,513,1163.9509677419355,0.44074021519585127,$854,0.7552870090634441,16.4
4356,789,1944.012539184953,0.4058615796433063,"$1,289",0.7353485502776064,16.4
4357,436,1092.0416184971098,0.3992521828976007,"$1,049",0.7315598548972189,17.5
4358,389,852.084046692607,0.4565277351570149,"$1,364",0.8027972027972028,16.8
4359,238,489.9887323943662,0.4857254550262725,"$1,330",0.8034398034398035,16.4
4360,121,253.26526315789474,0.47775995212009875,"$1,237",0.8082191780821918,16.8
4361,440,1148.1526970954358,0.38322428812221543,$967,0.7526652452025586,16.8
4362,543,1060.9254700854701,0.511817290950942,$970,0.8056206088992974,16.8
4363,141,228.01793721973095,0.6183724040276903,"$1,323",0.788659793814433,16.4
4364,50,74.67619047619047,0.6695574544063257,"$1,446",0.5522388059701493,16.8
4365,107,255.09473684210528,0.41945200957332673,$805,0.8390804597701149,16.8
4370,2778,7947.117270235175,0.3495607156074837,"$1,024",0.6777981091796279,16.8
4371,155,326.951724137931,0.47407610529868377,$888,0.8544776119402985,16.8
4372,34,62.76629213483146,0.54169202678028,"$1,149",0.8813559322033898,16.8
4373,173,425.80532859680284,0.40628895032878876,$862,0.7595307917888563,16.8
4374,80,185.91196172248803,0.4303112035330815,$946,0.8776978417266187,16.8
4375,36,113.49142857142857,0.3172045717738281,$900,0.7727272727272727,16.8
4376,65,146.05255474452554,0.4450452791715811,$878,0.7345132743362832,16.8
4377,120,248.1969849246231,0.483486936944233,$984,0.8102564102564103,16.8
4378,110,216.04292682926828,0.5091580715666264,$958,0.7796610169491526,16.8
4380,1450,3493.0123255813955,0.4151144813835303,$919,0.7412562455389008,16.8
4381,126,276.2985074626866,0.45602852203975797,$862,0.7571428571428571,16.8
4382,111,232.07962085308057,0.47828413193707014,"$1,052",0.6956521739130435,16.8
4383,144,322.92788732394365,0.4459199891136904,$731,0.7458333333333333,16.8
4384,2,28.0,0.07142857142857142,"$1,083",0.8095238095238095,17.5
4385,189,613.0200668896321,0.3083096463040051,$794,0.7212389380530974,17.5
4387,185,583.940412044374,0.316813147684565,$984,0.6816143497757847,17.5
4388,75,177.89463414634147,0.4215978765177523,$914,0.6666666666666666,17.5
4390,829,2575.0702999577525,0.32193295849577425,"$1,399",0.6627393225331369,17.5
4400,416,731.0306818181818,0.5690595625416791,"$1,337",0.8227060653188181,16.4
4401,849,2131.036096125552,0.3983977566328282,"$1,159",0.6807432432432432,16.4
4402,61,175.12715231788079,0.3483183457998351,$774,0.7903225806451613,16.4
4403,138,331.96985507246376,0.41570039535630965,"$1,244",0.6964980544747081,16.4
4404,63,206.39420289855073,0.3052411313653344,"$1,508",0.7048192771084337,16.4
4405,1862,5863.089175355451,0.3175800238254292,"$1,301",0.63503962304562,16.4
4406,196,663.9610315186246,0.2951980473186882,"$1,112",0.6644591611479028,17.5
4407,78,247.86354515050166,0.31468927773399974,"$1,244",0.6569767441860465,17.5
4408,161,270.697247706422,0.5947603877177524,"$1,047",0.7857142857142857,16.4
4410,246,537.9114049586777,0.4573243804319369,$887,0.7364532019704434,17.0
4411,58,137.85325443786982,0.4207372559792593,"$1,465",0.6206896551724138,17.0
4412,43,91.62543352601156,0.4693020086807308,"$1,075",0.625,17.0
4413,953,3302.2055576703465,0.28859499608871303,"$1,338",0.5962421711899791,17.0
4415,300,1025.2860927152317,0.2926012574748964,"$1,116",0.5429017160686428,17.0
4416,66,238.19685863874346,0.27708173977263734,"$1,473",0.5774647887323944,17.5
4417,135,349.006936416185,0.3868117963105889,"$1,050",0.6455696202531646,17.5
4418,16,53.0,0.3018867924528302,$788,0.5,17.5
4419,140,395.7433962264151,0.35376458921351744,"$1,391",0.5551470588235294,17.5
4420,185,569.0261343012704,0.32511687750013235,"$1,206",0.6887755102040817,17.5
4421,297,1212.218487394958,0.2450053378069239,$776,0.7333333333333333,17.5
4422,78,250.73689839572194,0.3110830535875004,"$1,107",0.6481481481481481,17.5
4423,24,103.0,0.23300970873786409,"$1,091",0.6779661016949152,17.5
4424,32,118.08224299065421,0.27099756228828314,"$1,271",0.7272727272727273,17.5
4425,23,128.97014925373134,0.17833584075917142,"$1,100",0.6419753086419753,17.5
4426,13,79.0,0.16455696202531644,"$1,041",0.9411764705882353,17.5
4427,77,171.49056603773585,0.44900429090108923,"$1,089",0.6814159292035398,17.5
4428,138,317.7755656108597,0.4342687573688138,"$1,164",0.7850877192982456,17.5
4454,169,378.8410147991543,0.4460974218686346,"$1,284",0.652542372881356,17.5
4455,1370,3831.1332521315467,0.35759654124214196,"$1,542",0.5978260869565217,17.5
4461,9,33.0,0.2727272727272727,"$1,174",0.7037037037037037,17.5
4462,10,60.88732394366197,0.1642377978255841,$850,0.8837209302325582,17.5
4465,301,657.8563591022444,0.45754669060395664,"$1,003",0.7523584905660378,17.5
4467,40,113.0,0.35398230088495575,$840,0.7741935483870968,17.5
4468,73,139.85116279069769,0.5219835040574697,$972,0.7029702970297029,17.5
4470,431,1613.0198221092758,0.26720068414063264,"$1,176",0.6619718309859155,17.5
4472,175,685.8973316391359,0.25514022569790507,$938,0.6827458256029685,17.5
4474,9,39.0,0.23076923076923078,$840,0.7586206896551724,17.5
4477,90,251.83,0.3573839494897351,$812,0.7358490566037735,17.5
4478,73,217.85811320754718,0.3350804747420859,"$1,058",0.6686390532544378,17.5
4479,4,7.0,0.5714285714285714,"$1,124",,17.5
4480,103,311.67724665391967,0.33047006512595767,"$1,125",0.6382113821138211,18.2
4481,12,70.5005291005291,0.17021148852498386,"$1,593",0.5909090909090909,20.8
4482,5,70.0,0.07142857142857142,"$1,437",0.275,20.0
4486,110,356.99554317548746,0.30812709598990023,"$1,129",0.6306306306306306,17.4
4487,436,1326.0134969325154,0.32880509965291044,"$1,290",0.6131013306038895,17.4
4488,39,141.89268292682928,0.27485561056105606,$871,0.7204301075268817,17.4
4489,14,49.0,0.2857142857142857,$900,0.65625,17.4
4490,259,681.7930434782609,0.3798806727019037,$849,0.6455223880597015,18.2
4491,17,45.0,0.37777777777777777,"$1,107",0.8,18.2
4492,85,122.8,0.6921824104234527,"$1,383",0.6129032258064516,18.2
4493,9,10.0,0.9,"$1,062",1.0,18.2
4494,30,88.91919191919192,0.33738498239236625,"$1,213",0.5357142857142857,17.5
4496,47,114.71396648044693,0.4097147142759742,"$1,176",0.5274725274725275,17.4
4497,46,159.7953488372093,0.2878682035161253,"$1,399",0.6470588235294118,17.4
4498,19,109.06336633663366,0.17421065054378415,"$1,437",0.42857142857142855,17.5
4500,7668,14947.099811874483,0.5130092189461585,"$1,683",0.7246795584203897,16.3
4501,959,2263.2263038548754,0.42373137779751335,"$1,190",0.6331632653061224,16.9
4502,1608,3181.0485495165053,0.5054936996307093,"$1,599",0.7606082036775106,16.9
4503,6794,16733.25854815752,0.4060177508431602,"$1,478",0.5932751151756859,16.9
4504,3861,6006.125067385445,0.6428437564455765,"$1,874",0.7532491305143694,16.9
4505,4876,7647.119525026304,0.6376257078292794,"$1,435",0.7780061664953751,16.9
4506,3689,7749.100784655623,0.47605523563518115,"$1,328",0.5729485497740854,16.9
4507,5487,8707.114961250492,0.6301742913030256,$860,0.7222770184585036,15.9
4508,2990,7219.009078173158,0.41418426928431695,"$1,111",0.6032232070910556,16.9
4509,5022,10281.39581273626,0.48845507861674864,"$1,840",0.5553107095636844,16.9
4510,9239,18133.11563466515,0.5095097933604839,"$1,114",0.5705924432594134,16.9
4511,2520,3643.118789407314,0.6917150237667572,"$1,066",0.7406330749354005,16.9
4512,806,1165.1119373776908,0.6917790249527943,"$1,742",0.8591408591408591,15.9
4514,1633,2403.0962237762237,0.6795399967105374,"$1,301",0.8069234519746465,15.9
4515,905,1691.0778715120052,0.5351616358097293,"$1,142",0.7280638143582306,15.9
4516,1082,1258.0344941956882,0.8600718064505584,"$1,816",0.890892696122633,15.9
4517,201,309.3497674418605,0.6497499631635448,"$1,255",0.8645418326693227,15.9
4518,1281,1873.0572082379863,0.6839086357672206,"$1,389",0.8248350329934013,15.9
4519,1907,3147.0554536187565,0.6059632656956097,"$1,259",0.710431654676259,15.9
4520,2975,4448.043022980336,0.6688334588109832,"$2,306",0.9112619406737054,16.3
4521,1107,1781.0104664391354,0.6215572681126806,"$1,837",0.8773006134969326,16.3
4550,960,1587.0112460063897,0.6049106472407032,"$1,245",0.7607758620689655,15.9
4551,12453,20576.14379909409,0.6052154437484185,"$1,201",0.7123311002611559,15.9
4552,2377,3935.059404859405,0.6040569545315232,"$1,022",0.8060252075007686,15.9
4553,1886,2061.0807692307694,0.9150539018923977,"$1,559",0.8344262295081967,15.9
4554,363,688.0058565153734,0.5276117878393217,"$1,423",0.8381112984822934,15.9
4555,1568,2492.0067988668557,0.6292117664819324,"$1,391",0.8032564450474898,15.9
4556,8117,16008.05627173041,0.507057188094366,"$1,384",0.7234612599565532,15.9
4557,2768,5502.06458456099,0.5030838801433043,"$1,410",0.6799326173931354,15.9
4558,2450,6067.131056972952,0.40381524265644725,"$1,093",0.6074103271580606,15.9
4559,1321,2144.0486887679367,0.6161240679469382,"$1,372",0.8301486199575372,15.9
4560,6636,12258.129516587678,0.5413550241103405,"$1,158",0.7597617471872932,15.9
4561,1849,2528.0241238793806,0.7314012483245675,"$1,422",0.8316876122082585,15.9
